CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
05cfdaf415c7   case2-edgeIoTDevSim-3   0.00%     47.06MiB / 500MiB     9.41%     2.28MB / 28.3kB   0B / 0B     21
005d5f887848   edge_iot_smart_dev      0.09%     47.29MiB / 31.35GiB   0.15%     2.28MB / 29.4kB   0B / 0B     21
3ccc1a6ec49e   edge_broker             0.11%     66.21MiB / 31.35GiB   0.21%     2.28MB / 29.2kB   0B / 0B     21
f6a527c5e330   case2-edgeIoTDevSim-4   0.00%     47.05MiB / 500MiB     9.41%     2.27MB / 29.1kB   0B / 0B     21
cb7218710a95   edge_subscriber         0.00%     47.56MiB / 31.35GiB   0.15%     2.28MB / 28.4kB   0B / 0B     21
220824ba2f18   case2-edgeIoTDevSim-1   0.00%     47.38MiB / 500MiB     9.47%     2.28MB / 24.3kB   0B / 0B     21
a2be48bcb68c   cloud_client            0.00%     49.5MiB / 31.35GiB    0.15%     2.28MB / 24.7kB   0B / 0B     21
e9721d5efa53   cloud_publisher         0.00%     47.29MiB / 31.35GiB   0.15%     2.28MB / 20.2kB   0B / 0B     21
bda878cce10a   cloud_broker            0.00%     64.86MiB / 31.35GiB   0.20%     2.28MB / 23.8kB   0B / 0B     21
252b6304ca10   case2-edgeIoTDevSim-2   0.00%     46.88MiB / 500MiB     9.38%     2.27MB / 27.2kB   0B / 0B     21
fa996e1bcbb4   case2-mongodb-1         0.30%     73.05MiB / 31.35GiB   0.23%     5.48kB / 4.8kB    0B / 0B     39
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
8eab8bd6922b   edge_data_manager       0.00%     68.13MiB / 31.35GiB   0.21%     2.28MB / 28.3kB   0B / 0B     31
871a0bfaf717   cloud_server            0.00%     68.35MiB / 31.35GiB   0.21%     2.28MB / 23.7kB   0B / 0B     31
bc26dcd4a59d   case2-edgeIoTDevSim-5   0.00%     45.18MiB / 500MiB     9.04%     2.27MB / 29.6kB   0B / 0B     21
05cfdaf415c7   case2-edgeIoTDevSim-3   0.00%     47.08MiB / 500MiB     9.42%     2.28MB / 28.6kB   0B / 0B     21
005d5f887848   edge_iot_smart_dev      0.09%     47.38MiB / 31.35GiB   0.15%     2.28MB / 29.4kB   0B / 0B     21
3ccc1a6ec49e   edge_broker             0.32%     66.48MiB / 31.35GiB   0.21%     2.28MB / 30kB     0B / 0B     21
f6a527c5e330   case2-edgeIoTDevSim-4   0.06%     47.07MiB / 500MiB     9.41%     2.27MB / 29.3kB   0B / 0B     21
cb7218710a95   edge_subscriber         0.23%     47.64MiB / 31.35GiB   0.15%     2.28MB / 28.6kB   0B / 0B     21
220824ba2f18   case2-edgeIoTDevSim-1   0.06%     47.39MiB / 500MiB     9.48%     2.28MB / 24.5kB   0B / 0B     21
a2be48bcb68c   cloud_client            0.00%     49.5MiB / 31.35GiB    0.15%     2.28MB / 24.7kB   0B / 0B     21
e9721d5efa53   cloud_publisher         0.00%     47.29MiB / 31.35GiB   0.15%     2.28MB / 20.2kB   0B / 0B     21
bda878cce10a   cloud_broker            0.08%     64.87MiB / 31.35GiB   0.20%     2.28MB / 24.1kB   0B / 0B     21
252b6304ca10   case2-edgeIoTDevSim-2   0.00%     46.88MiB / 500MiB     9.38%     2.27MB / 27.2kB   0B / 0B     21
fa996e1bcbb4   case2-mongodb-1         0.34%     73.05MiB / 31.35GiB   0.23%     5.79kB / 5.24kB   0B / 0B     39
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
8eab8bd6922b   edge_data_manager       0.00%     68.15MiB / 31.35GiB   0.21%     2.28MB / 28.7kB   0B / 0B     31
871a0bfaf717   cloud_server            0.00%     68.36MiB / 31.35GiB   0.21%     2.28MB / 24.1kB   0B / 0B     31
bc26dcd4a59d   case2-edgeIoTDevSim-5   0.00%     45.18MiB / 500MiB     9.04%     2.27MB / 29.6kB   0B / 0B     21
05cfdaf415c7   case2-edgeIoTDevSim-3   0.00%     47.08MiB / 500MiB     9.42%     2.28MB / 28.6kB   0B / 0B     21
005d5f887848   edge_iot_smart_dev      0.10%     47.47MiB / 31.35GiB   0.15%     2.28MB / 29.4kB   0B / 0B     21
3ccc1a6ec49e   edge_broker             0.00%     66.57MiB / 31.35GiB   0.21%     2.28MB / 30.1kB   0B / 0B     21
f6a527c5e330   case2-edgeIoTDevSim-4   0.00%     47.07MiB / 500MiB     9.41%     2.27MB / 29.3kB   0B / 0B     21
cb7218710a95   edge_subscriber         0.00%     47.64MiB / 31.35GiB   0.15%     2.28MB / 28.6kB   0B / 0B     21
220824ba2f18   case2-edgeIoTDevSim-1   0.00%     47.39MiB / 500MiB     9.48%     2.28MB / 24.5kB   0B / 0B     21
a2be48bcb68c   cloud_client            0.00%     49.5MiB / 31.35GiB    0.15%     2.28MB / 24.7kB   0B / 0B     21
e9721d5efa53   cloud_publisher         0.08%     47.31MiB / 31.35GiB   0.15%     2.28MB / 20.4kB   0B / 0B     21
bda878cce10a   cloud_broker            0.06%     64.89MiB / 31.35GiB   0.20%     2.28MB / 24.1kB   0B / 0B     21
252b6304ca10   case2-edgeIoTDevSim-2   0.00%     46.89MiB / 500MiB     9.38%     2.27MB / 27.4kB   0B / 0B     21
fa996e1bcbb4   case2-mongodb-1         0.30%     73.05MiB / 31.35GiB   0.23%     6.42kB / 6.11kB   0B / 0B     39
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
8eab8bd6922b   edge_data_manager       0.00%     68.15MiB / 31.35GiB   0.21%     2.28MB / 28.7kB   0B / 0B     31
871a0bfaf717   cloud_server            0.00%     68.36MiB / 31.35GiB   0.21%     2.28MB / 24.1kB   0B / 0B     31
bc26dcd4a59d   case2-edgeIoTDevSim-5   0.00%     45.2MiB / 500MiB      9.04%     2.28MB / 29.8kB   0B / 0B     21
05cfdaf415c7   case2-edgeIoTDevSim-3   0.05%     47.09MiB / 500MiB     9.42%     2.28MB / 28.8kB   0B / 0B     21
005d5f887848   edge_iot_smart_dev      0.09%     47.55MiB / 31.35GiB   0.15%     2.28MB / 29.4kB   0B / 0B     21
3ccc1a6ec49e   edge_broker             0.29%     65.9MiB / 31.35GiB    0.21%     2.28MB / 30.2kB   0B / 0B     21
f6a527c5e330   case2-edgeIoTDevSim-4   0.00%     47.07MiB / 500MiB     9.41%     2.27MB / 29.3kB   0B / 0B     21
cb7218710a95   edge_subscriber         0.00%     47.64MiB / 31.35GiB   0.15%     2.28MB / 28.6kB   0B / 0B     21
220824ba2f18   case2-edgeIoTDevSim-1   0.00%     47.39MiB / 500MiB     9.48%     2.28MB / 24.5kB   0B / 0B     21
a2be48bcb68c   cloud_client            0.00%     49.5MiB / 31.35GiB    0.15%     2.28MB / 24.7kB   0B / 0B     21
e9721d5efa53   cloud_publisher         0.00%     47.31MiB / 31.35GiB   0.15%     2.28MB / 20.4kB   0B / 0B     21
bda878cce10a   cloud_broker            0.00%     64.89MiB / 31.35GiB   0.20%     2.28MB / 24.1kB   0B / 0B     21
252b6304ca10   case2-edgeIoTDevSim-2   0.00%     46.89MiB / 500MiB     9.38%     2.27MB / 27.4kB   0B / 0B     21
fa996e1bcbb4   case2-mongodb-1         0.31%     73.05MiB / 31.35GiB   0.23%     6.42kB / 6.11kB   0B / 0B     39
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
8eab8bd6922b   edge_data_manager       0.08%     68.16MiB / 31.35GiB   0.21%     2.28MB / 29kB     0B / 0B     31
871a0bfaf717   cloud_server            0.09%     68.38MiB / 31.35GiB   0.21%     2.28MB / 24.4kB   0B / 0B     31
bc26dcd4a59d   case2-edgeIoTDevSim-5   0.00%     45.2MiB / 500MiB      9.04%     2.28MB / 29.8kB   0B / 0B     21
05cfdaf415c7   case2-edgeIoTDevSim-3   0.00%     47.09MiB / 500MiB     9.42%     2.28MB / 28.8kB   0B / 0B     21
005d5f887848   edge_iot_smart_dev      0.10%     47.64MiB / 31.35GiB   0.15%     2.28MB / 29.4kB   0B / 0B     21
3ccc1a6ec49e   edge_broker             0.13%     66.15MiB / 31.35GiB   0.21%     2.28MB / 30.4kB   0B / 0B     21
f6a527c5e330   case2-edgeIoTDevSim-4   0.00%     47.09MiB / 500MiB     9.42%     2.27MB / 29.5kB   0B / 0B     21
cb7218710a95   edge_subscriber         0.00%     47.64MiB / 31.35GiB   0.15%     2.28MB / 28.6kB   0B / 0B     21
220824ba2f18   case2-edgeIoTDevSim-1   0.00%     47.41MiB / 500MiB     9.48%     2.28MB / 24.7kB   0B / 0B     21
a2be48bcb68c   cloud_client            0.00%     49.5MiB / 31.35GiB    0.15%     2.28MB / 24.7kB   0B / 0B     21
e9721d5efa53   cloud_publisher         0.00%     47.31MiB / 31.35GiB   0.15%     2.28MB / 20.4kB   0B / 0B     21
bda878cce10a   cloud_broker            0.00%     64.9MiB / 31.35GiB    0.20%     2.28MB / 24.5kB   0B / 0B     21
252b6304ca10   case2-edgeIoTDevSim-2   0.07%     46.91MiB / 500MiB     9.38%     2.27MB / 27.6kB   0B / 0B     21
fa996e1bcbb4   case2-mongodb-1         0.40%     73.17MiB / 31.35GiB   0.23%     7.37kB / 7.42kB   0B / 0B     39
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
8eab8bd6922b   edge_data_manager       0.00%     68.16MiB / 31.35GiB   0.21%     2.28MB / 29kB     0B / 0B     31
871a0bfaf717   cloud_server            0.00%     68.38MiB / 31.35GiB   0.21%     2.28MB / 24.4kB   0B / 0B     31
bc26dcd4a59d   case2-edgeIoTDevSim-5   0.06%     45.21MiB / 500MiB     9.04%     2.28MB / 30kB     0B / 0B     21
05cfdaf415c7   case2-edgeIoTDevSim-3   0.00%     47.09MiB / 500MiB     9.42%     2.28MB / 28.8kB   0B / 0B     21
005d5f887848   edge_iot_smart_dev      0.10%     47.72MiB / 31.35GiB   0.15%     2.28MB / 29.4kB   0B / 0B     21
3ccc1a6ec49e   edge_broker             0.12%     66.23MiB / 31.35GiB   0.21%     2.28MB / 30.5kB   0B / 0B     21
f6a527c5e330   case2-edgeIoTDevSim-4   0.00%     47.09MiB / 500MiB     9.42%     2.27MB / 29.5kB   0B / 0B     21
cb7218710a95   edge_subscriber         0.00%     47.64MiB / 31.35GiB   0.15%     2.28MB / 28.6kB   0B / 0B     21
220824ba2f18   case2-edgeIoTDevSim-1   0.00%     47.41MiB / 500MiB     9.48%     2.28MB / 24.7kB   0B / 0B     21
a2be48bcb68c   cloud_client            0.00%     49.5MiB / 31.35GiB    0.15%     2.28MB / 24.7kB   0B / 0B     21
e9721d5efa53   cloud_publisher         0.00%     47.33MiB / 31.35GiB   0.15%     2.28MB / 20.6kB   0B / 0B     21
bda878cce10a   cloud_broker            0.00%     64.92MiB / 31.35GiB   0.20%     2.28MB / 24.5kB   0B / 0B     21
252b6304ca10   case2-edgeIoTDevSim-2   0.00%     46.91MiB / 500MiB     9.38%     2.27MB / 27.6kB   0B / 0B     21
fa996e1bcbb4   case2-mongodb-1         0.32%     73.17MiB / 31.35GiB   0.23%     7.37kB / 7.42kB   0B / 0B     39
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
8eab8bd6922b   edge_data_manager       0.00%     68.16MiB / 31.35GiB   0.21%     2.28MB / 29kB     0B / 0B     31
871a0bfaf717   cloud_server            0.08%     68.39MiB / 31.35GiB   0.21%     2.28MB / 24.7kB   0B / 0B     31
bc26dcd4a59d   case2-edgeIoTDevSim-5   0.00%     45.21MiB / 500MiB     9.04%     2.28MB / 30kB     0B / 0B     21
05cfdaf415c7   case2-edgeIoTDevSim-3   0.00%     47.11MiB / 500MiB     9.42%     2.28MB / 29kB     0B / 0B     21
005d5f887848   edge_iot_smart_dev      0.10%     47.8MiB / 31.35GiB    0.15%     2.28MB / 29.4kB   0B / 0B     21
3ccc1a6ec49e   edge_broker             0.17%     66.49MiB / 31.35GiB   0.21%     2.28MB / 31.1kB   0B / 0B     21
f6a527c5e330   case2-edgeIoTDevSim-4   0.00%     47.1MiB / 500MiB      9.42%     2.27MB / 29.7kB   0B / 0B     21
cb7218710a95   edge_subscriber         0.10%     47.7MiB / 31.35GiB    0.15%     2.28MB / 28.7kB   0B / 0B     21
220824ba2f18   case2-edgeIoTDevSim-1   0.05%     47.42MiB / 500MiB     9.48%     2.28MB / 24.9kB   0B / 0B     21
a2be48bcb68c   cloud_client            0.00%     49.5MiB / 31.35GiB    0.15%     2.28MB / 24.7kB   0B / 0B     21
e9721d5efa53   cloud_publisher         0.00%     47.33MiB / 31.35GiB   0.15%     2.28MB / 20.6kB   0B / 0B     21
bda878cce10a   cloud_broker            0.07%     64.93MiB / 31.35GiB   0.20%     2.28MB / 24.8kB   0B / 0B     21
252b6304ca10   case2-edgeIoTDevSim-2   0.00%     46.91MiB / 500MiB     9.38%     2.27MB / 27.6kB   0B / 0B     21
fa996e1bcbb4   case2-mongodb-1         0.42%     73.16MiB / 31.35GiB   0.23%     8kB / 8.29kB      0B / 0B     39
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
8eab8bd6922b   edge_data_manager       0.00%     68.18MiB / 31.35GiB   0.21%     2.28MB / 29.3kB   0B / 0B     31
871a0bfaf717   cloud_server            0.00%     68.39MiB / 31.35GiB   0.21%     2.28MB / 24.7kB   0B / 0B     31
bc26dcd4a59d   case2-edgeIoTDevSim-5   0.00%     45.21MiB / 500MiB     9.04%     2.28MB / 30kB     0B / 0B     21
05cfdaf415c7   case2-edgeIoTDevSim-3   0.00%     47.11MiB / 500MiB     9.42%     2.28MB / 29kB     0B / 0B     21
005d5f887848   edge_iot_smart_dev      0.09%     47.89MiB / 31.35GiB   0.15%     2.28MB / 29.4kB   0B / 0B     21
3ccc1a6ec49e   edge_broker             0.00%     66.58MiB / 31.35GiB   0.21%     2.28MB / 31.4kB   0B / 0B     21
f6a527c5e330   case2-edgeIoTDevSim-4   0.00%     47.1MiB / 500MiB      9.42%     2.27MB / 29.7kB   0B / 0B     21
cb7218710a95   edge_subscriber         0.00%     47.72MiB / 31.35GiB   0.15%     2.28MB / 28.8kB   0B / 0B     21
220824ba2f18   case2-edgeIoTDevSim-1   0.00%     47.42MiB / 500MiB     9.48%     2.28MB / 24.9kB   0B / 0B     21
a2be48bcb68c   cloud_client            0.00%     49.5MiB / 31.35GiB    0.15%     2.28MB / 24.7kB   0B / 0B     21
e9721d5efa53   cloud_publisher         0.05%     47.35MiB / 31.35GiB   0.15%     2.28MB / 20.8kB   0B / 0B     21
bda878cce10a   cloud_broker            0.05%     64.95MiB / 31.35GiB   0.20%     2.28MB / 24.9kB   0B / 0B     21
252b6304ca10   case2-edgeIoTDevSim-2   0.00%     46.92MiB / 500MiB     9.38%     2.27MB / 27.8kB   0B / 0B     21
fa996e1bcbb4   case2-mongodb-1         0.32%     73.16MiB / 31.35GiB   0.23%     8.39kB / 8.72kB   0B / 0B     39
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
8eab8bd6922b   edge_data_manager       3.74%     69.2MiB / 31.35GiB    0.22%     2.3MB / 54.8kB    0B / 0B     31
871a0bfaf717   cloud_server            0.00%     68.39MiB / 31.35GiB   0.21%     2.28MB / 24.7kB   0B / 0B     31
bc26dcd4a59d   case2-edgeIoTDevSim-5   0.00%     45.22MiB / 500MiB     9.04%     2.28MB / 30.2kB   0B / 0B     21
05cfdaf415c7   case2-edgeIoTDevSim-3   0.06%     47.37MiB / 500MiB     9.47%     2.28MB / 29.2kB   0B / 0B     21
005d5f887848   edge_iot_smart_dev      0.11%     47.97MiB / 31.35GiB   0.15%     2.28MB / 29.4kB   0B / 0B     21
3ccc1a6ec49e   edge_broker             0.34%     65.98MiB / 31.35GiB   0.21%     2.28MB / 32kB     0B / 0B     21
f6a527c5e330   case2-edgeIoTDevSim-4   0.06%     47.11MiB / 500MiB     9.42%     2.27MB / 29.9kB   0B / 0B     21
cb7218710a95   edge_subscriber         0.09%     47.77MiB / 31.35GiB   0.15%     2.28MB / 28.9kB   0B / 0B     21
220824ba2f18   case2-edgeIoTDevSim-1   0.00%     47.42MiB / 500MiB     9.48%     2.28MB / 24.9kB   0B / 0B     21
a2be48bcb68c   cloud_client            2.45%     50.32MiB / 31.35GiB   0.16%     2.29MB / 34.9kB   0B / 0B     21
e9721d5efa53   cloud_publisher         0.00%     47.35MiB / 31.35GiB   0.15%     2.28MB / 20.8kB   0B / 0B     21
bda878cce10a   cloud_broker            0.00%     64.95MiB / 31.35GiB   0.20%     2.28MB / 24.9kB   0B / 0B     21
252b6304ca10   case2-edgeIoTDevSim-2   0.00%     46.92MiB / 500MiB     9.38%     2.27MB / 27.8kB   0B / 0B     21
fa996e1bcbb4   case2-mongodb-1         1.53%     73.71MiB / 31.35GiB   0.23%     20.7kB / 15.9kB   0B / 0B     43
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
8eab8bd6922b   edge_data_manager       5.98%     69.65MiB / 31.35GiB   0.22%     2.31MB / 75.9kB   0B / 0B     31
