CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
2d089fe3571c   case2-edgeIoTDevSim-48   0.00%     46.88MiB / 500MiB     9.38%     2.28MB / 27.7kB   0B / 0B     21
a3e4bcdbbdee   case2-edgeIoTDevSim-15   0.00%     46.99MiB / 500MiB     9.40%     2.28MB / 23.6kB   0B / 0B     21
84cde04d7343   case2-edgeIoTDevSim-23   0.00%     46.74MiB / 500MiB     9.35%     2.28MB / 23.8kB   0B / 0B     21
2f2fcb222704   case2-edgeIoTDevSim-21   0.00%     45.34MiB / 500MiB     9.07%     2.28MB / 29.5kB   0B / 0B     21
4fa2afe72e27   case2-edgeIoTDevSim-36   0.00%     44.88MiB / 500MiB     8.98%     2.28MB / 25.1kB   0B / 0B     21
46f258527323   case2-edgeIoTDevSim-29   0.06%     47.26MiB / 500MiB     9.45%     2.28MB / 24.8kB   0B / 0B     21
92c33392530f   case2-edgeIoTDevSim-4    0.06%     45.27MiB / 500MiB     9.05%     2.28MB / 25.1kB   0B / 0B     21
01bcf4b8a8b2   case2-edgeIoTDevSim-19   0.00%     45.31MiB / 500MiB     9.06%     2.28MB / 25.6kB   0B / 0B     21
39ed6f907b04   case2-edgeIoTDevSim-30   0.00%     46.86MiB / 500MiB     9.37%     2.28MB / 28kB     0B / 0B     21
27be84205707   case2-edgeIoTDevSim-44   0.00%     48.91MiB / 500MiB     9.78%     2.28MB / 24.5kB   0B / 0B     21
e7958ba7e3dd   case2-edgeIoTDevSim-50   0.00%     49.23MiB / 500MiB     9.85%     2.28MB / 23.6kB   0B / 0B     21
ca03100c70e2   case2-edgeIoTDevSim-42   0.00%     47.01MiB / 500MiB     9.40%     2.28MB / 24.3kB   0B / 0B     21
8345ab1a4e02   case2-edgeIoTDevSim-43   0.00%     46.88MiB / 500MiB     9.38%     2.28MB / 22.5kB   0B / 0B     21
973561499dfc   case2-edgeIoTDevSim-46   0.00%     48.93MiB / 500MiB     9.79%     2.28MB / 25.3kB   0B / 0B     21
6ff373b3f3c0   case2-edgeIoTDevSim-37   0.00%     46.92MiB / 500MiB     9.38%     2.28MB / 24.5kB   0B / 0B     21
f470f39e6d4d   case2-edgeIoTDevSim-45   0.00%     47.2MiB / 500MiB      9.44%     2.28MB / 28.3kB   0B / 0B     21
3793c60ac774   case2-edgeIoTDevSim-9    0.07%     49.08MiB / 500MiB     9.82%     2.28MB / 24.1kB   0B / 0B     21
b4d31f55d9e1   case2-edgeIoTDevSim-12   0.07%     48.99MiB / 500MiB     9.80%     2.28MB / 25kB     0B / 0B     21
515a3b7f4c0b   case2-edgeIoTDevSim-39   0.08%     49.11MiB / 500MiB     9.82%     2.28MB / 29.1kB   0B / 0B     21
f464f1946cf4   case2-edgeIoTDevSim-7    0.00%     49.17MiB / 500MiB     9.83%     2.28MB / 27.4kB   0B / 0B     21
654dc14b47dd   case2-edgeIoTDevSim-16   0.00%     47.36MiB / 500MiB     9.47%     2.28MB / 26.1kB   0B / 0B     21
c9ffb4afb78a   case2-edgeIoTDevSim-26   0.00%     45.18MiB / 500MiB     9.04%     2.28MB / 26.3kB   0B / 0B     21
8b39721e4ef8   case2-edgeIoTDevSim-35   0.00%     45.14MiB / 500MiB     9.03%     2.28MB / 26.3kB   0B / 0B     21
b1940ae01102   case2-edgeIoTDevSim-10   0.00%     47.12MiB / 500MiB     9.42%     2.28MB / 29.2kB   0B / 0B     21
1d290ef99931   case2-edgeIoTDevSim-33   0.00%     44.95MiB / 500MiB     8.99%     2.28MB / 24.4kB   0B / 0B     21
97d339575b34   cloud_client             0.00%     51.69MiB / 31.35GiB   0.16%     2.28MB / 16.7kB   0B / 0B     21
8794a7c6f148   cloud_broker             0.00%     61.61MiB / 31.35GiB   0.19%     2.28MB / 21.7kB   0B / 0B     21
cf248a52db5d   case2-edgeIoTDevSim-20   0.00%     47.19MiB / 500MiB     9.44%     2.28MB / 25.7kB   0B / 0B     21
bab25569779e   case2-edgeIoTDevSim-5    0.00%     47.04MiB / 500MiB     9.41%     2.28MB / 26.4kB   0B / 0B     21
8aa22bdd57a8   case2-edgeIoTDevSim-2    0.00%     48.8MiB / 500MiB      9.76%     2.28MB / 24.6kB   0B / 0B     21
be36072b0a3d   case2-edgeIoTDevSim-3    0.27%     47.05MiB / 500MiB     9.41%     2.28MB / 23.2kB   0B / 0B     21
4eedc10ebde3   case2-edgeIoTDevSim-38   0.27%     47.02MiB / 500MiB     9.40%     2.28MB / 24.6kB   0B / 0B     21
569a3968f75b   case2-edgeIoTDevSim-14   0.28%     48.86MiB / 500MiB     9.77%     2.28MB / 24.3kB   0B / 0B     21
e5c48d29cc1f   case2-edgeIoTDevSim-6    0.00%     46.91MiB / 500MiB     9.38%     2.28MB / 25.6kB   0B / 0B     21
97cd7022c13d   case2-edgeIoTDevSim-47   0.00%     44.71MiB / 500MiB     8.94%     2.28MB / 24.9kB   0B / 0B     21
c3fa05657512   edge_iot_smart_dev       0.22%     47.87MiB / 31.35GiB   0.15%     2.28MB / 18.6kB   0B / 0B     21
925593fbccc5   case2-edgeIoTDevSim-41   0.00%     46.78MiB / 500MiB     9.36%     2.28MB / 24.8kB   0B / 0B     21
154b81729672   case2-edgeIoTDevSim-11   0.00%     47MiB / 500MiB        9.40%     2.28MB / 25.6kB   0B / 0B     21
355568113cf9   case2-edgeIoTDevSim-1    0.00%     46.91MiB / 500MiB     9.38%     2.28MB / 27.7kB   0B / 0B     21
dfa2713cb8cb   cloud_publisher          0.00%     49.02MiB / 31.35GiB   0.15%     2.28MB / 25.5kB   0B / 0B     21
6d0e77585340   edge_subscriber          0.52%     49.1MiB / 31.35GiB    0.15%     2.3MB / 36.9kB    0B / 0B     21
e7229d6fed1c   case2-mongodb-1          0.36%     77.86MiB / 31.35GiB   0.24%     11.1kB / 7.42kB   0B / 0B     39
e8631574155b   case2-edgeIoTDevSim-40   0.00%     48.93MiB / 500MiB     9.79%     2.28MB / 26.9kB   0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
e8824ee3d5c7   edge_data_manager        0.00%     64.38MiB / 31.35GiB   0.20%     2.28MB / 26.1kB   0B / 0B     31
c1a3e98741c0   cloud_server             0.07%     64.33MiB / 31.35GiB   0.20%     2.28MB / 42.2kB   0B / 0B     31
a933028f1ef8   case2-edgeIoTDevSim-49   0.00%     49.35MiB / 500MiB     9.87%     2.28MB / 31.7kB   0B / 0B     21
4eb0e31031fd   case2-edgeIoTDevSim-24   0.00%     45.21MiB / 500MiB     9.04%     2.28MB / 27.9kB   0B / 0B     21
4f8c22393320   case2-edgeIoTDevSim-25   0.00%     50.94MiB / 500MiB     10.19%    2.28MB / 32.4kB   0B / 0B     21
2b0bd92e0e23   case2-edgeIoTDevSim-28   0.06%     45.4MiB / 500MiB      9.08%     2.28MB / 27kB     0B / 0B     21
0291409f17f0   case2-edgeIoTDevSim-13   0.04%     47.12MiB / 500MiB     9.43%     2.28MB / 25.7kB   0B / 0B     21
0ce8a090dfc5   case2-edgeIoTDevSim-18   0.00%     45.03MiB / 500MiB     9.01%     2.28MB / 25.1kB   0B / 0B     21
55054c34365b   case2-edgeIoTDevSim-32   0.00%     46.89MiB / 500MiB     9.38%     2.28MB / 25.7kB   0B / 0B     21
75acf6d483a0   case2-edgeIoTDevSim-34   0.00%     47.07MiB / 500MiB     9.41%     2.28MB / 24.6kB   0B / 0B     21
c92b2e47de01   case2-edgeIoTDevSim-8    0.00%     49.28MiB / 500MiB     9.86%     2.28MB / 28.1kB   0B / 0B     21
978f5bf4d593   case2-edgeIoTDevSim-27   0.00%     49.32MiB / 500MiB     9.86%     2.28MB / 28.3kB   0B / 0B     21
f8844619c836   case2-edgeIoTDevSim-31   0.00%     46.86MiB / 500MiB     9.37%     2.28MB / 23.8kB   0B / 0B     21
b9e8b0bf24af   case2-edgeIoTDevSim-17   0.00%     49.09MiB / 500MiB     9.82%     2.28MB / 25.3kB   0B / 0B     21
63b444c74b6f   case2-edgeIoTDevSim-22   0.00%     52.77MiB / 500MiB     10.55%    2.28MB / 26.2kB   0B / 0B     21
f6e2e9d6154c   edge_broker              1.38%     66.82MiB / 31.35GiB   0.21%     2.33MB / 67.6kB   0B / 0B     21
2d089fe3571c   case2-edgeIoTDevSim-48   0.00%     46.89MiB / 500MiB     9.38%     2.28MB / 27.9kB   0B / 0B     21
a3e4bcdbbdee   case2-edgeIoTDevSim-15   0.06%     47.01MiB / 500MiB     9.40%     2.28MB / 23.8kB   0B / 0B     21
84cde04d7343   case2-edgeIoTDevSim-23   0.05%     46.76MiB / 500MiB     9.35%     2.28MB / 24kB     0B / 0B     21
2f2fcb222704   case2-edgeIoTDevSim-21   0.05%     45.35MiB / 500MiB     9.07%     2.28MB / 29.7kB   0B / 0B     21
4fa2afe72e27   case2-edgeIoTDevSim-36   0.00%     44.88MiB / 500MiB     8.98%     2.28MB / 25.1kB   0B / 0B     21
46f258527323   case2-edgeIoTDevSim-29   0.00%     47.26MiB / 500MiB     9.45%     2.28MB / 24.8kB   0B / 0B     21
92c33392530f   case2-edgeIoTDevSim-4    0.00%     45.27MiB / 500MiB     9.05%     2.28MB / 25.1kB   0B / 0B     21
01bcf4b8a8b2   case2-edgeIoTDevSim-19   0.00%     45.33MiB / 500MiB     9.07%     2.28MB / 25.8kB   0B / 0B     21
39ed6f907b04   case2-edgeIoTDevSim-30   0.00%     46.88MiB / 500MiB     9.38%     2.28MB / 28.2kB   0B / 0B     21
27be84205707   case2-edgeIoTDevSim-44   0.00%     48.93MiB / 500MiB     9.79%     2.28MB / 24.7kB   0B / 0B     21
e7958ba7e3dd   case2-edgeIoTDevSim-50   0.00%     49.24MiB / 500MiB     9.85%     2.28MB / 23.8kB   0B / 0B     21
ca03100c70e2   case2-edgeIoTDevSim-42   0.00%     47.03MiB / 500MiB     9.41%     2.28MB / 24.5kB   0B / 0B     21
8345ab1a4e02   case2-edgeIoTDevSim-43   0.00%     46.89MiB / 500MiB     9.38%     2.28MB / 22.7kB   0B / 0B     21
973561499dfc   case2-edgeIoTDevSim-46   0.05%     48.95MiB / 500MiB     9.79%     2.28MB / 25.5kB   0B / 0B     21
6ff373b3f3c0   case2-edgeIoTDevSim-37   0.06%     47.18MiB / 500MiB     9.44%     2.28MB / 24.7kB   0B / 0B     21
f470f39e6d4d   case2-edgeIoTDevSim-45   0.00%     47.2MiB / 500MiB      9.44%     2.28MB / 28.3kB   0B / 0B     21
3793c60ac774   case2-edgeIoTDevSim-9    0.00%     49.08MiB / 500MiB     9.82%     2.28MB / 24.1kB   0B / 0B     21
b4d31f55d9e1   case2-edgeIoTDevSim-12   0.00%     48.99MiB / 500MiB     9.80%     2.28MB / 25kB     0B / 0B     21
515a3b7f4c0b   case2-edgeIoTDevSim-39   0.00%     49.11MiB / 500MiB     9.82%     2.28MB / 29.1kB   0B / 0B     21
f464f1946cf4   case2-edgeIoTDevSim-7    0.00%     49.19MiB / 500MiB     9.84%     2.28MB / 27.6kB   0B / 0B     21
654dc14b47dd   case2-edgeIoTDevSim-16   0.00%     47.37MiB / 500MiB     9.47%     2.28MB / 26.4kB   0B / 0B     21
c9ffb4afb78a   case2-edgeIoTDevSim-26   0.00%     45.2MiB / 500MiB      9.04%     2.28MB / 26.5kB   0B / 0B     21
8b39721e4ef8   case2-edgeIoTDevSim-35   0.00%     45.16MiB / 500MiB     9.03%     2.28MB / 26.5kB   0B / 0B     21
b1940ae01102   case2-edgeIoTDevSim-10   0.00%     47.14MiB / 500MiB     9.43%     2.28MB / 29.4kB   0B / 0B     21
1d290ef99931   case2-edgeIoTDevSim-33   0.00%     45.21MiB / 500MiB     9.04%     2.28MB / 24.6kB   0B / 0B     21
97d339575b34   cloud_client             0.00%     51.69MiB / 31.35GiB   0.16%     2.28MB / 16.7kB   0B / 0B     21
8794a7c6f148   cloud_broker             0.08%     61.62MiB / 31.35GiB   0.19%     2.28MB / 22.1kB   0B / 0B     21
cf248a52db5d   case2-edgeIoTDevSim-20   0.08%     47.21MiB / 500MiB     9.44%     2.28MB / 25.9kB   0B / 0B     21
bab25569779e   case2-edgeIoTDevSim-5    0.06%     47.06MiB / 500MiB     9.41%     2.28MB / 26.7kB   0B / 0B     21
8aa22bdd57a8   case2-edgeIoTDevSim-2    0.06%     48.82MiB / 500MiB     9.76%     2.28MB / 24.8kB   0B / 0B     21
be36072b0a3d   case2-edgeIoTDevSim-3    0.00%     47.05MiB / 500MiB     9.41%     2.28MB / 23.2kB   0B / 0B     21
4eedc10ebde3   case2-edgeIoTDevSim-38   0.00%     47.02MiB / 500MiB     9.40%     2.28MB / 24.6kB   0B / 0B     21
569a3968f75b   case2-edgeIoTDevSim-14   0.00%     48.86MiB / 500MiB     9.77%     2.28MB / 24.3kB   0B / 0B     21
e5c48d29cc1f   case2-edgeIoTDevSim-6    0.00%     47.02MiB / 500MiB     9.40%     2.28MB / 25.8kB   0B / 0B     21
97cd7022c13d   case2-edgeIoTDevSim-47   0.00%     44.84MiB / 500MiB     8.97%     2.28MB / 25.2kB   0B / 0B     21
c3fa05657512   edge_iot_smart_dev       0.17%     48.02MiB / 31.35GiB   0.15%     2.28MB / 18.6kB   0B / 0B     21
925593fbccc5   case2-edgeIoTDevSim-41   0.00%     46.91MiB / 500MiB     9.38%     2.28MB / 25kB     0B / 0B     21
154b81729672   case2-edgeIoTDevSim-11   0.00%     47.14MiB / 500MiB     9.43%     2.28MB / 25.9kB   0B / 0B     21
355568113cf9   case2-edgeIoTDevSim-1    0.00%     47.04MiB / 500MiB     9.41%     2.28MB / 28kB     0B / 0B     21
dfa2713cb8cb   cloud_publisher          0.00%     49.02MiB / 31.35GiB   0.15%     2.28MB / 25.5kB   0B / 0B     21
6d0e77585340   edge_subscriber          0.46%     49.55MiB / 31.35GiB   0.15%     2.3MB / 38kB      0B / 0B     21
e7229d6fed1c   case2-mongodb-1          0.40%     77.86MiB / 31.35GiB   0.24%     11.7kB / 8.29kB   0B / 0B     39
e8631574155b   case2-edgeIoTDevSim-40   0.00%     49.05MiB / 500MiB     9.81%     2.28MB / 27.2kB   0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
e8824ee3d5c7   edge_data_manager        0.00%     64.39MiB / 31.35GiB   0.20%     2.28MB / 26.4kB   0B / 0B     31
c1a3e98741c0   cloud_server             0.00%     64.33MiB / 31.35GiB   0.20%     2.28MB / 42.2kB   0B / 0B     31
a933028f1ef8   case2-edgeIoTDevSim-49   0.00%     49.37MiB / 500MiB     9.87%     2.28MB / 31.9kB   0B / 0B     21
4eb0e31031fd   case2-edgeIoTDevSim-24   0.05%     45.23MiB / 500MiB     9.05%     2.28MB / 28.1kB   0B / 0B     21
4f8c22393320   case2-edgeIoTDevSim-25   0.00%     50.94MiB / 500MiB     10.19%    2.28MB / 32.4kB   0B / 0B     21
2b0bd92e0e23   case2-edgeIoTDevSim-28   0.00%     45.4MiB / 500MiB      9.08%     2.28MB / 27kB     0B / 0B     21
0291409f17f0   case2-edgeIoTDevSim-13   0.00%     47.12MiB / 500MiB     9.43%     2.28MB / 25.7kB   0B / 0B     21
0ce8a090dfc5   case2-edgeIoTDevSim-18   0.00%     45.04MiB / 500MiB     9.01%     2.28MB / 25.3kB   0B / 0B     21
55054c34365b   case2-edgeIoTDevSim-32   0.00%     47.16MiB / 500MiB     9.43%     2.28MB / 25.9kB   0B / 0B     21
75acf6d483a0   case2-edgeIoTDevSim-34   0.00%     47.09MiB / 500MiB     9.42%     2.28MB / 24.8kB   0B / 0B     21
c92b2e47de01   case2-edgeIoTDevSim-8    0.00%     49.29MiB / 500MiB     9.86%     2.28MB / 28.3kB   0B / 0B     21
978f5bf4d593   case2-edgeIoTDevSim-27   0.00%     49.33MiB / 500MiB     9.87%     2.28MB / 28.5kB   0B / 0B     21
f8844619c836   case2-edgeIoTDevSim-31   0.00%     47.12MiB / 500MiB     9.43%     2.28MB / 24.1kB   0B / 0B     21
b9e8b0bf24af   case2-edgeIoTDevSim-17   0.04%     49.11MiB / 500MiB     9.82%     2.28MB / 25.5kB   0B / 0B     21
63b444c74b6f   case2-edgeIoTDevSim-22   0.05%     52.78MiB / 500MiB     10.56%    2.28MB / 26.4kB   0B / 0B     21
f6e2e9d6154c   edge_broker              1.70%     68.38MiB / 31.35GiB   0.21%     2.34MB / 75.8kB   0B / 0B     21
2d089fe3571c   case2-edgeIoTDevSim-48   0.06%     46.91MiB / 500MiB     9.38%     2.28MB / 28.1kB   0B / 0B     21
a3e4bcdbbdee   case2-edgeIoTDevSim-15   0.00%     47.01MiB / 500MiB     9.40%     2.28MB / 23.8kB   0B / 0B     21
84cde04d7343   case2-edgeIoTDevSim-23   0.00%     46.76MiB / 500MiB     9.35%     2.28MB / 24kB     0B / 0B     21
2f2fcb222704   case2-edgeIoTDevSim-21   0.00%     45.35MiB / 500MiB     9.07%     2.28MB / 29.7kB   0B / 0B     21
4fa2afe72e27   case2-edgeIoTDevSim-36   0.00%     44.9MiB / 500MiB      8.98%     2.28MB / 25.3kB   0B / 0B     21
46f258527323   case2-edgeIoTDevSim-29   0.00%     47.28MiB / 500MiB     9.46%     2.28MB / 25kB     0B / 0B     21
92c33392530f   case2-edgeIoTDevSim-4    0.00%     45.29MiB / 500MiB     9.06%     2.28MB / 25.3kB   0B / 0B     21
01bcf4b8a8b2   case2-edgeIoTDevSim-19   0.00%     45.34MiB / 500MiB     9.07%     2.28MB / 26kB     0B / 0B     21
39ed6f907b04   case2-edgeIoTDevSim-30   0.00%     46.89MiB / 500MiB     9.38%     2.28MB / 28.4kB   0B / 0B     21
27be84205707   case2-edgeIoTDevSim-44   0.00%     48.95MiB / 500MiB     9.79%     2.28MB / 24.9kB   0B / 0B     21
e7958ba7e3dd   case2-edgeIoTDevSim-50   0.05%     49.26MiB / 500MiB     9.85%     2.28MB / 24kB     0B / 0B     21
ca03100c70e2   case2-edgeIoTDevSim-42   0.05%     47.29MiB / 500MiB     9.46%     2.28MB / 24.7kB   0B / 0B     21
8345ab1a4e02   case2-edgeIoTDevSim-43   0.06%     46.91MiB / 500MiB     9.38%     2.28MB / 22.9kB   0B / 0B     21
973561499dfc   case2-edgeIoTDevSim-46   0.00%     48.95MiB / 500MiB     9.79%     2.28MB / 25.5kB   0B / 0B     21
6ff373b3f3c0   case2-edgeIoTDevSim-37   0.00%     47.18MiB / 500MiB     9.44%     2.28MB / 24.7kB   0B / 0B     21
f470f39e6d4d   case2-edgeIoTDevSim-45   0.00%     47.21MiB / 500MiB     9.44%     2.28MB / 28.5kB   0B / 0B     21
3793c60ac774   case2-edgeIoTDevSim-9    0.00%     49.1MiB / 500MiB      9.82%     2.28MB / 24.3kB   0B / 0B     21
b4d31f55d9e1   case2-edgeIoTDevSim-12   0.00%     49MiB / 500MiB        9.80%     2.28MB / 25.2kB   0B / 0B     21
515a3b7f4c0b   case2-edgeIoTDevSim-39   0.00%     49.12MiB / 500MiB     9.83%     2.28MB / 29.3kB   0B / 0B     21
f464f1946cf4   case2-edgeIoTDevSim-7    0.00%     49.21MiB / 500MiB     9.84%     2.28MB / 27.8kB   0B / 0B     21
654dc14b47dd   case2-edgeIoTDevSim-16   0.00%     47.39MiB / 500MiB     9.48%     2.28MB / 26.6kB   0B / 0B     21
c9ffb4afb78a   case2-edgeIoTDevSim-26   0.00%     45.22MiB / 500MiB     9.04%     2.28MB / 26.7kB   0B / 0B     21
8b39721e4ef8   case2-edgeIoTDevSim-35   0.06%     45.18MiB / 500MiB     9.04%     2.28MB / 26.7kB   0B / 0B     21
b1940ae01102   case2-edgeIoTDevSim-10   0.09%     47.41MiB / 500MiB     9.48%     2.28MB / 29.6kB   0B / 0B     21
1d290ef99931   case2-edgeIoTDevSim-33   0.04%     45.23MiB / 500MiB     9.05%     2.28MB / 24.8kB   0B / 0B     21
97d339575b34   cloud_client             0.00%     51.69MiB / 31.35GiB   0.16%     2.28MB / 16.7kB   0B / 0B     21
8794a7c6f148   cloud_broker             0.00%     61.64MiB / 31.35GiB   0.19%     2.28MB / 22.1kB   0B / 0B     21
cf248a52db5d   case2-edgeIoTDevSim-20   0.00%     47.21MiB / 500MiB     9.44%     2.28MB / 25.9kB   0B / 0B     21
bab25569779e   case2-edgeIoTDevSim-5    0.00%     47.06MiB / 500MiB     9.41%     2.28MB / 26.7kB   0B / 0B     21
8aa22bdd57a8   case2-edgeIoTDevSim-2    0.00%     48.82MiB / 500MiB     9.76%     2.28MB / 24.8kB   0B / 0B     21
be36072b0a3d   case2-edgeIoTDevSim-3    0.00%     47.08MiB / 500MiB     9.42%     2.28MB / 23.4kB   0B / 0B     21
4eedc10ebde3   case2-edgeIoTDevSim-38   0.00%     47.29MiB / 500MiB     9.46%     2.28MB / 24.8kB   0B / 0B     21
569a3968f75b   case2-edgeIoTDevSim-14   0.00%     48.88MiB / 500MiB     9.78%     2.28MB / 24.5kB   0B / 0B     21
e5c48d29cc1f   case2-edgeIoTDevSim-6    0.00%     47.04MiB / 500MiB     9.41%     2.28MB / 26kB     0B / 0B     21
97cd7022c13d   case2-edgeIoTDevSim-47   0.00%     44.86MiB / 500MiB     8.97%     2.28MB / 25.4kB   0B / 0B     21
c3fa05657512   edge_iot_smart_dev       0.15%     48.19MiB / 31.35GiB   0.15%     2.28MB / 18.6kB   0B / 0B     21
925593fbccc5   case2-edgeIoTDevSim-41   0.00%     46.93MiB / 500MiB     9.39%     2.28MB / 25.2kB   0B / 0B     21
154b81729672   case2-edgeIoTDevSim-11   0.06%     47.16MiB / 500MiB     9.43%     2.28MB / 26.1kB   0B / 0B     21
355568113cf9   case2-edgeIoTDevSim-1    0.07%     47.05MiB / 500MiB     9.41%     2.28MB / 28.2kB   0B / 0B     21
dfa2713cb8cb   cloud_publisher          0.00%     49.04MiB / 31.35GiB   0.15%     2.28MB / 25.7kB   0B / 0B     21
6d0e77585340   edge_subscriber          0.63%     50.25MiB / 31.35GiB   0.16%     2.3MB / 39.2kB    0B / 0B     21
e7229d6fed1c   case2-mongodb-1          0.32%     77.86MiB / 31.35GiB   0.24%     12kB / 8.72kB     0B / 0B     39
e8631574155b   case2-edgeIoTDevSim-40   0.00%     49.05MiB / 500MiB     9.81%     2.28MB / 27.2kB   0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
e8824ee3d5c7   edge_data_manager        0.00%     65.96MiB / 31.35GiB   0.21%     2.32MB / 73.1kB   0B / 0B     31
c1a3e98741c0   cloud_server             0.00%     65.2MiB / 31.35GiB    0.20%     2.29MB / 54.7kB   0B / 0B     31
a933028f1ef8   case2-edgeIoTDevSim-49   0.04%     49.38MiB / 500MiB     9.88%     2.28MB / 32.1kB   0B / 0B     21
4eb0e31031fd   case2-edgeIoTDevSim-24   0.00%     45.23MiB / 500MiB     9.05%     2.28MB / 28.1kB   0B / 0B     21
4f8c22393320   case2-edgeIoTDevSim-25   0.00%     51.21MiB / 500MiB     10.24%    2.28MB / 32.6kB   0B / 0B     21
2b0bd92e0e23   case2-edgeIoTDevSim-28   0.00%     45.41MiB / 500MiB     9.08%     2.28MB / 27.2kB   0B / 0B     21
0291409f17f0   case2-edgeIoTDevSim-13   0.00%     47.14MiB / 500MiB     9.43%     2.28MB / 25.9kB   0B / 0B     21
0ce8a090dfc5   case2-edgeIoTDevSim-18   0.00%     45.31MiB / 500MiB     9.06%     2.28MB / 25.6kB   0B / 0B     21
55054c34365b   case2-edgeIoTDevSim-32   0.00%     47.17MiB / 500MiB     9.43%     2.28MB / 26.1kB   0B / 0B     21
75acf6d483a0   case2-edgeIoTDevSim-34   0.00%     47.11MiB / 500MiB     9.42%     2.28MB / 25kB     0B / 0B     21
c92b2e47de01   case2-edgeIoTDevSim-8    0.05%     49.31MiB / 500MiB     9.86%     2.28MB / 28.5kB   0B / 0B     21
978f5bf4d593   case2-edgeIoTDevSim-27   0.06%     49.35MiB / 500MiB     9.87%     2.28MB / 28.7kB   0B / 0B     21
f8844619c836   case2-edgeIoTDevSim-31   0.05%     47.14MiB / 500MiB     9.43%     2.28MB / 24.3kB   0B / 0B     21
b9e8b0bf24af   case2-edgeIoTDevSim-17   0.00%     49.11MiB / 500MiB     9.82%     2.28MB / 25.5kB   0B / 0B     21
63b444c74b6f   case2-edgeIoTDevSim-22   0.00%     52.78MiB / 500MiB     10.56%    2.28MB / 26.4kB   0B / 0B     21
f6e2e9d6154c   edge_broker              1.42%     69.67MiB / 31.35GiB   0.22%     2.35MB / 82.6kB   0B / 0B     21
2d089fe3571c   case2-edgeIoTDevSim-48   0.00%     46.91MiB / 500MiB     9.38%     2.28MB / 28.1kB   0B / 0B     21
a3e4bcdbbdee   case2-edgeIoTDevSim-15   0.00%     47.03MiB / 500MiB     9.41%     2.28MB / 24kB     0B / 0B     21
84cde04d7343   case2-edgeIoTDevSim-23   0.00%     47.02MiB / 500MiB     9.40%     2.28MB / 24.2kB   0B / 0B     21
2f2fcb222704   case2-edgeIoTDevSim-21   0.00%     45.37MiB / 500MiB     9.07%     2.28MB / 29.9kB   0B / 0B     21
4fa2afe72e27   case2-edgeIoTDevSim-36   0.00%     44.91MiB / 500MiB     8.98%     2.28MB / 25.5kB   0B / 0B     21
