CONTAINER ID   NAME                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
e781f8c10919   case2-edgeIoTDevSim-80    0.00%     47.5MiB / 500MiB      9.50%     2.3MB / 32.9kB    0B / 0B     21
5b85e8b33fd6   case2-edgeIoTDevSim-81    0.00%     45.51MiB / 500MiB     9.10%     2.3MB / 33.4kB    0B / 0B     21
7adc79ef66c5   case2-edgeIoTDevSim-117   0.00%     47.08MiB / 500MiB     9.42%     2.3MB / 34.1kB    0B / 0B     21
c1eb25660a90   case2-edgeIoTDevSim-149   0.00%     49.57MiB / 500MiB     9.91%     2.3MB / 34.6kB    0B / 0B     21
fe0e7590b950   case2-edgeIoTDevSim-256   0.00%     51.26MiB / 500MiB     10.25%    2.31MB / 35.9kB   0B / 0B     21
5464f06cde20   case2-edgeIoTDevSim-239   0.03%     49.54MiB / 500MiB     9.91%     2.3MB / 31.8kB    0B / 0B     21
426453e24d3d   case2-edgeIoTDevSim-78    0.03%     45.55MiB / 500MiB     9.11%     2.3MB / 30.9kB    0B / 0B     21
15813e173e27   case2-edgeIoTDevSim-148   0.03%     45.57MiB / 500MiB     9.11%     2.3MB / 36.2kB    0B / 0B     21
4a23de8b8811   case2-edgeIoTDevSim-238   0.00%     47.5MiB / 500MiB      9.50%     2.3MB / 35.3kB    0B / 0B     21
708c96d81172   case2-edgeIoTDevSim-240   0.00%     49.53MiB / 500MiB     9.91%     2.3MB / 34.1kB    0B / 0B     21
bd0414926ae7   case2-edgeIoTDevSim-86    0.00%     47.17MiB / 500MiB     9.43%     2.31MB / 35.5kB   0B / 0B     21
e3a4277f9237   case2-edgeIoTDevSim-145   0.00%     45.3MiB / 500MiB      9.06%     2.3MB / 31.6kB    0B / 0B     21
5aa387475a30   case2-edgeIoTDevSim-85    0.00%     49.45MiB / 500MiB     9.89%     2.3MB / 30.1kB    0B / 0B     21
f41031b7cc01   case2-edgeIoTDevSim-146   0.03%     47.41MiB / 500MiB     9.48%     2.3MB / 36.7kB    0B / 0B     21
db3c03b5d488   case2-edgeIoTDevSim-237   0.03%     49.3MiB / 500MiB      9.86%     2.31MB / 36.7kB   0B / 0B     21
42539e928f16   case2-edgeIoTDevSim-143   0.04%     45.47MiB / 500MiB     9.09%     2.3MB / 34kB      0B / 0B     21
d4ee090bb304   case2-edgeIoTDevSim-186   0.03%     45.57MiB / 500MiB     9.11%     2.3MB / 39.2kB    0B / 0B     21
c8296c8ee6b4   case2-edgeIoTDevSim-192   0.00%     49.28MiB / 500MiB     9.86%     2.3MB / 34.7kB    0B / 0B     21
32d0635066d6   case2-edgeIoTDevSim-190   0.00%     47.47MiB / 500MiB     9.49%     2.3MB / 32kB      0B / 0B     21
3669aff5be31   case2-edgeIoTDevSim-65    0.00%     49.25MiB / 500MiB     9.85%     2.3MB / 33.1kB    0B / 0B     21
1054eacbe5d6   case2-edgeIoTDevSim-128   0.00%     47.47MiB / 500MiB     9.49%     2.3MB / 36.7kB    0B / 0B     21
15cbb25700e3   case2-edgeIoTDevSim-82    0.00%     53.38MiB / 500MiB     10.67%    2.3MB / 43.6kB    0B / 0B     21
ed6aba34392d   case2-edgeIoTDevSim-144   0.00%     53.59MiB / 500MiB     10.72%    2.3MB / 33.9kB    0B / 0B     21
2a2b197cbab9   case2-edgeIoTDevSim-147   0.00%     49.38MiB / 500MiB     9.88%     2.3MB / 31.8kB    0B / 0B     21
e89e59e1e5d2   case2-edgeIoTDevSim-215   0.00%     47.44MiB / 500MiB     9.49%     2.29MB / 36.9kB   0B / 0B     21
d476474782c2   case2-edgeIoTDevSim-185   0.00%     49.52MiB / 500MiB     9.90%     2.3MB / 30.3kB    0B / 0B     21
ee6ec734b956   case2-edgeIoTDevSim-83    0.06%     47.29MiB / 500MiB     9.46%     2.3MB / 34.5kB    0B / 0B     21
7a81138d827c   case2-edgeIoTDevSim-212   0.02%     45.44MiB / 500MiB     9.09%     2.3MB / 32.9kB    0B / 0B     21
59ae983be20e   case2-edgeIoTDevSim-194   0.03%     47.36MiB / 500MiB     9.47%     2.3MB / 34.3kB    0B / 0B     21
5ca03d2affc6   case2-edgeIoTDevSim-211   0.03%     49.35MiB / 500MiB     9.87%     2.3MB / 35.1kB    0B / 0B     21
ad6900f6b073   case2-edgeIoTDevSim-60    0.00%     47.59MiB / 500MiB     9.52%     2.3MB / 35.2kB    0B / 0B     21
1f20ae670859   case2-edgeIoTDevSim-44    0.00%     47.4MiB / 500MiB      9.48%     2.3MB / 30.4kB    0B / 0B     21
22d3a427a00f   case2-edgeIoTDevSim-25    0.00%     49.53MiB / 500MiB     9.91%     2.29MB / 34.5kB   0B / 0B     21
6fbd18f6ade4   case2-edgeIoTDevSim-158   0.00%     45.53MiB / 500MiB     9.11%     2.3MB / 32.3kB    0B / 0B     21
6abcc5277de9   case2-edgeIoTDevSim-255   0.00%     49.39MiB / 500MiB     9.88%     2.3MB / 32kB      0B / 0B     21
