CONTAINER ID   NAME                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
0be311c6f23b   case2-edgeIoTDevSim-10    0.00%     47.31MiB / 500MiB     9.46%     2.3MB / 30.7kB    0B / 0B     21
cf732065f972   case2-edgeIoTDevSim-124   0.00%     49.31MiB / 500MiB     9.86%     2.29MB / 33.3kB   0B / 0B     21
a86bb16d7234   case2-edgeIoTDevSim-186   0.00%     47.53MiB / 500MiB     9.51%     2.3MB / 36.9kB    0B / 0B     21
875cea1ee568   case2-edgeIoTDevSim-82    0.00%     45.34MiB / 500MiB     9.07%     2.29MB / 31kB     0B / 0B     21
4bada55b537c   case2-edgeIoTDevSim-54    0.08%     47.35MiB / 500MiB     9.47%     2.29MB / 32kB     0B / 0B     21
07dd8368ce34   case2-edgeIoTDevSim-97    0.03%     45.37MiB / 500MiB     9.07%     2.29MB / 32.4kB   0B / 0B     21
a3a69edb972c   case2-edgeIoTDevSim-197   0.09%     45.24MiB / 500MiB     9.05%     2.3MB / 35.2kB    0B / 0B     21
ad9d81e50232   case2-edgeIoTDevSim-174   0.00%     49.2MiB / 500MiB      9.84%     2.3MB / 34.6kB    0B / 0B     21
51663d7ceb12   case2-edgeIoTDevSim-41    0.00%     49.48MiB / 500MiB     9.90%     2.3MB / 34.1kB    0B / 0B     21
a5db8d458209   case2-edgeIoTDevSim-48    0.00%     45.41MiB / 500MiB     9.08%     2.3MB / 32.8kB    0B / 0B     21
bd37e8ee87fe   case2-edgeIoTDevSim-105   0.00%     47.43MiB / 500MiB     9.49%     2.29MB / 32.9kB   0B / 0B     21
037cb6738eaf   case2-edgeIoTDevSim-190   0.00%     47.38MiB / 500MiB     9.48%     2.3MB / 32.7kB    0B / 0B     21
8c042a92b118   case2-edgeIoTDevSim-83    0.00%     47.49MiB / 500MiB     9.50%     2.29MB / 31.1kB   0B / 0B     21
7c66bf35ff57   case2-edgeIoTDevSim-169   0.00%     47.46MiB / 500MiB     9.49%     2.3MB / 34kB      0B / 0B     21
1b55ea2a0d2e   case2-edgeIoTDevSim-167   0.00%     47.51MiB / 500MiB     9.50%     2.3MB / 32.4kB    0B / 0B     21
3725b1e42b37   case2-edgeIoTDevSim-5     0.00%     47.55MiB / 500MiB     9.51%     2.3MB / 35.3kB    0B / 0B     21
cdc5ee420d7e   case2-edgeIoTDevSim-195   0.04%     49.41MiB / 500MiB     9.88%     2.29MB / 30.9kB   0B / 0B     21
3ab570436a5c   case2-edgeIoTDevSim-42    0.03%     47.08MiB / 500MiB     9.42%     2.3MB / 32.5kB    0B / 0B     21
3b58ab690770   case2-edgeIoTDevSim-159   0.04%     49.21MiB / 500MiB     9.84%     2.3MB / 34.6kB    0B / 0B     21
cdc926ac7f95   case2-edgeIoTDevSim-2     0.03%     47.12MiB / 500MiB     9.42%     2.3MB / 38.2kB    0B / 0B     21
85bdfdd5f2f3   case2-edgeIoTDevSim-138   0.00%     45.42MiB / 500MiB     9.08%     2.3MB / 35.2kB    0B / 0B     21
8fb6cb522495   case2-edgeIoTDevSim-67    0.00%     45.32MiB / 500MiB     9.06%     2.3MB / 36.5kB    0B / 0B     21
f6e7d9a7a884   case2-edgeIoTDevSim-177   0.00%     49.32MiB / 500MiB     9.86%     2.3MB / 32.5kB    0B / 0B     21
a712650e447f   case2-edgeIoTDevSim-199   0.00%     47.39MiB / 500MiB     9.48%     2.3MB / 32kB      0B / 0B     21
af1c7e859723   case2-edgeIoTDevSim-33    0.00%     47.2MiB / 500MiB      9.44%     2.3MB / 34.3kB    0B / 0B     21
4e3b1016523c   case2-edgeIoTDevSim-120   0.00%     47.24MiB / 500MiB     9.45%     2.3MB / 30.1kB    0B / 0B     21
d02807b2cdea   case2-edgeIoTDevSim-89    0.00%     47.38MiB / 500MiB     9.48%     2.3MB / 36.1kB    0B / 0B     21
cb0f0378b437   case2-edgeIoTDevSim-36    0.00%     49.09MiB / 500MiB     9.82%     2.3MB / 35.6kB    0B / 0B     21
a406a391c7cd   case2-edgeIoTDevSim-60    0.00%     45.38MiB / 500MiB     9.08%     2.3MB / 33.9kB    0B / 0B     21
f3c89a30369c   case2-edgeIoTDevSim-160   0.05%     49.32MiB / 500MiB     9.86%     2.3MB / 33.8kB    0B / 0B     21
087a1de7cea8   case2-edgeIoTDevSim-157   0.04%     45.77MiB / 500MiB     9.15%     2.3MB / 32.3kB    0B / 0B     21
ebab70624264   case2-edgeIoTDevSim-62    0.04%     45.53MiB / 500MiB     9.11%     2.3MB / 32.2kB    0B / 0B     21
c3bdc52db15a   case2-edgeIoTDevSim-88    0.00%     47.71MiB / 500MiB     9.54%     2.3MB / 31.9kB    0B / 0B     21
3f0564e0c668   case2-edgeIoTDevSim-158   0.00%     47.44MiB / 500MiB     9.49%     2.3MB / 38.8kB    0B / 0B     21
88bd6c3ab2ac   case2-edgeIoTDevSim-19    0.00%     45.58MiB / 500MiB     9.12%     2.29MB / 31.3kB   0B / 0B     21
99b2f694d5fa   case2-edgeIoTDevSim-149   0.00%     47.46MiB / 500MiB     9.49%     2.3MB / 35kB      0B / 0B     21
85d0b3c8211a   case2-edgeIoTDevSim-198   0.00%     49.52MiB / 500MiB     9.90%     2.3MB / 36.4kB    0B / 0B     21
9db23e345fbf   case2-edgeIoTDevSim-102   0.00%     47.5MiB / 500MiB      9.50%     2.3MB / 32kB      0B / 0B     21
db7a3d697b0c   case2-edgeIoTDevSim-183   0.00%     47.16MiB / 500MiB     9.43%     2.3MB / 35.9kB    0B / 0B     21
2a7511889639   case2-edgeIoTDevSim-95    0.00%     47.23MiB / 500MiB     9.45%     2.3MB / 36.9kB    0B / 0B     21
03bee7babdc2   case2-edgeIoTDevSim-118   0.00%     46.89MiB / 500MiB     9.38%     2.29MB / 34.2kB   0B / 0B     21
38c98cec5313   case2-edgeIoTDevSim-112   0.04%     47.36MiB / 500MiB     9.47%     2.29MB / 27.9kB   0B / 0B     21
48c353e78e2b   case2-edgeIoTDevSim-175   0.05%     45.4MiB / 500MiB      9.08%     2.29MB / 35kB     0B / 0B     21
f3ba600253c4   case2-edgeIoTDevSim-171   0.04%     47.33MiB / 500MiB     9.47%     2.3MB / 33.9kB    0B / 0B     21
eccc4d98edb4   case2-edgeIoTDevSim-117   0.04%     47.33MiB / 500MiB     9.47%     2.3MB / 33.4kB    0B / 0B     21
536783382b71   case2-edgeIoTDevSim-155   0.00%     45.41MiB / 500MiB     9.08%     2.3MB / 34.8kB    0B / 0B     21
c6540a11e644   case2-edgeIoTDevSim-76    0.00%     49.26MiB / 500MiB     9.85%     2.3MB / 35.1kB    0B / 0B     21
a50ec68c0041   case2-edgeIoTDevSim-172   0.00%     45.12MiB / 500MiB     9.02%     2.29MB / 32.9kB   0B / 0B     21
70a93c157116   case2-edgeIoTDevSim-18    0.00%     47.4MiB / 500MiB      9.48%     2.29MB / 34.9kB   0B / 0B     21
3bccc9d94640   case2-edgeIoTDevSim-173   0.00%     49.37MiB / 500MiB     9.87%     2.29MB / 26.7kB   0B / 0B     21
b457e6494df1   case2-edgeIoTDevSim-119   0.00%     47.16MiB / 500MiB     9.43%     2.3MB / 35.8kB    0B / 0B     21
91e989a2fb1f   case2-edgeIoTDevSim-87    0.00%     49.33MiB / 500MiB     9.87%     2.3MB / 47.4kB    0B / 0B     21
51cb58563d95   case2-edgeIoTDevSim-64    0.00%     45.34MiB / 500MiB     9.07%     2.29MB / 31.1kB   0B / 0B     21
a33917d75211   case2-edgeIoTDevSim-143   0.03%     49.31MiB / 500MiB     9.86%     2.29MB / 29.9kB   0B / 0B     21
44234060d4c6   case2-edgeIoTDevSim-86    0.03%     47.07MiB / 500MiB     9.41%     2.3MB / 35.2kB    0B / 0B     21
a2e0c5bd81e2   case2-edgeIoTDevSim-185   0.03%     45.3MiB / 500MiB      9.06%     2.3MB / 32.3kB    0B / 0B     21
fe92466c7c19   case2-edgeIoTDevSim-187   0.04%     47.39MiB / 500MiB     9.48%     2.3MB / 31.1kB    0B / 0B     21
6e6638af7589   case2-edgeIoTDevSim-90    0.00%     49.36MiB / 500MiB     9.87%     2.3MB / 33.3kB    0B / 0B     21
636c7826823c   case2-edgeIoTDevSim-107   0.00%     45.39MiB / 500MiB     9.08%     2.3MB / 34.5kB    0B / 0B     21
4f64be453b1a   case2-edgeIoTDevSim-178   0.00%     49.09MiB / 500MiB     9.82%     2.3MB / 33.1kB    0B / 0B     21
69837bbf9a23   case2-edgeIoTDevSim-111   0.00%     48.93MiB / 500MiB     9.79%     2.29MB / 29.3kB   0B / 0B     21
d991038a5fc1   case2-edgeIoTDevSim-65    0.00%     45MiB / 500MiB        9.00%     2.29MB / 30.2kB   0B / 0B     21
1ad3a40f7011   case2-edgeIoTDevSim-156   0.00%     49.23MiB / 500MiB     9.85%     2.29MB / 31.3kB   0B / 0B     21
bf00a205260f   case2-edgeIoTDevSim-165   0.00%     47.39MiB / 500MiB     9.48%     2.29MB / 31.2kB   0B / 0B     21
f28bf0c63959   case2-edgeIoTDevSim-47    0.00%     51.15MiB / 500MiB     10.23%    2.3MB / 29.1kB    0B / 0B     21
35b3c99774eb   case2-edgeIoTDevSim-188   0.04%     49.12MiB / 500MiB     9.82%     2.29MB / 32.3kB   0B / 0B     21
57c5188fc0e9   case2-edgeIoTDevSim-43    0.03%     47.41MiB / 500MiB     9.48%     2.29MB / 31.3kB   0B / 0B     21
25a013f52a12   case2-edgeIoTDevSim-166   0.04%     45.32MiB / 500MiB     9.06%     2.3MB / 33.6kB    0B / 0B     21
6b68879c7b12   case2-edgeIoTDevSim-68    0.00%     47.26MiB / 500MiB     9.45%     2.29MB / 27.2kB   0B / 0B     21
642a2096fa64   cloud_publisher           0.00%     64.2MiB / 31.35GiB    0.20%     2.3MB / 33.7kB    0B / 0B     21
3ff16fad1b06   case2-edgeIoTDevSim-25    0.00%     47.44MiB / 500MiB     9.49%     2.29MB / 35.9kB   0B / 0B     21
632dd78ccf12   case2-edgeIoTDevSim-46    0.00%     47.08MiB / 500MiB     9.42%     2.29MB / 33.6kB   0B / 0B     21
4e324c46bc30   case2-edgeIoTDevSim-130   0.00%     45.36MiB / 500MiB     9.07%     2.29MB / 32.5kB   0B / 0B     21
55a78d2f590e   case2-edgeIoTDevSim-126   0.00%     47.22MiB / 500MiB     9.44%     2.29MB / 32.3kB   0B / 0B     21
462da748a02a   case2-edgeIoTDevSim-100   0.00%     45.42MiB / 500MiB     9.08%     2.29MB / 29.8kB   0B / 0B     21
4b072fd5aee2   case2-edgeIoTDevSim-162   0.00%     47.43MiB / 500MiB     9.49%     2.29MB / 31.2kB   0B / 0B     21
334a698f78ad   case2-edgeIoTDevSim-39    0.00%     49.02MiB / 500MiB     9.80%     2.29MB / 30.5kB   0B / 0B     21
4eb664f3004d   case2-edgeIoTDevSim-137   0.00%     47.19MiB / 500MiB     9.44%     2.3MB / 41.5kB    0B / 0B     21
e18b215e4150   case2-edgeIoTDevSim-153   0.03%     47.43MiB / 500MiB     9.49%     2.29MB / 31.5kB   0B / 0B     21
d9c5b6836d47   case2-edgeIoTDevSim-94    0.02%     47.29MiB / 500MiB     9.46%     2.3MB / 32.6kB    0B / 0B     21
17bb9637750c   case2-edgeIoTDevSim-191   0.03%     49.46MiB / 500MiB     9.89%     2.29MB / 32.2kB   0B / 0B     21
54e30cdf2342   case2-edgeIoTDevSim-115   0.04%     49.34MiB / 500MiB     9.87%     2.29MB / 33.8kB   0B / 0B     21
ece55a03ad61   case2-edgeIoTDevSim-63    0.00%     47.45MiB / 500MiB     9.49%     2.29MB / 30.8kB   0B / 0B     21
c58b66cc7140   case2-edgeIoTDevSim-168   0.00%     47.49MiB / 500MiB     9.50%     2.29MB / 31.6kB   0B / 0B     21
404f9ceb3ac8   case2-edgeIoTDevSim-170   0.00%     49.12MiB / 500MiB     9.83%     2.29MB / 30.5kB   0B / 0B     21
5add188bbffe   case2-edgeIoTDevSim-79    0.00%     47.24MiB / 500MiB     9.45%     2.29MB / 31.1kB   0B / 0B     21
14fc7f00331d   case2-edgeIoTDevSim-24    0.00%     49.26MiB / 500MiB     9.85%     2.29MB / 30.7kB   0B / 0B     21
fd37a9ba40c0   case2-edgeIoTDevSim-151   0.00%     45.43MiB / 500MiB     9.09%     2.29MB / 30.5kB   0B / 0B     21
465718409c2d   case2-edgeIoTDevSim-75    0.00%     47.13MiB / 500MiB     9.43%     2.29MB / 29.2kB   0B / 0B     21
ac347f31a73c   case2-edgeIoTDevSim-116   0.00%     54.84MiB / 500MiB     10.97%    2.29MB / 28.3kB   0B / 0B     21
34d8f982f92d   case2-edgeIoTDevSim-15    0.00%     46.93MiB / 500MiB     9.39%     2.29MB / 29.3kB   0B / 0B     21
fd67de45a958   case2-edgeIoTDevSim-23    0.04%     49.6MiB / 500MiB      9.92%     2.3MB / 35.5kB    0B / 0B     21
b7dee2412a20   case2-edgeIoTDevSim-148   0.03%     47.11MiB / 500MiB     9.42%     2.29MB / 30.4kB   0B / 0B     21
f89a8091a5ef   case2-edgeIoTDevSim-92    0.05%     47.01MiB / 500MiB     9.40%     2.28MB / 29.3kB   0B / 0B     21
f408d7784411   case2-edgeIoTDevSim-96    0.00%     47.32MiB / 500MiB     9.46%     2.29MB / 29kB     0B / 0B     21
ac698635b4bb   case2-edgeIoTDevSim-59    0.00%     45.13MiB / 500MiB     9.03%     2.29MB / 25.8kB   0B / 0B     21
1da75ad9fc73   case2-edgeIoTDevSim-17    0.00%     48.98MiB / 500MiB     9.80%     2.29MB / 28.4kB   0B / 0B     21
0bab68705784   case2-edgeIoTDevSim-152   0.00%     47.05MiB / 500MiB     9.41%     2.28MB / 29.7kB   0B / 0B     21
36ec0885f02c   case2-edgeIoTDevSim-93    0.00%     44.93MiB / 500MiB     8.99%     2.28MB / 27.6kB   0B / 0B     21
ebb24fbab3eb   case2-edgeIoTDevSim-193   0.00%     47.03MiB / 500MiB     9.41%     2.28MB / 26.2kB   0B / 0B     21
eacb92f1ddae   case2-edgeIoTDevSim-74    0.00%     47.4MiB / 500MiB      9.48%     2.29MB / 34.7kB   0B / 0B     21
356cf8f6f23d   case2-edgeIoTDevSim-154   0.00%     49.14MiB / 500MiB     9.83%     2.29MB / 30.7kB   0B / 0B     21
df32d3efd6c1   case2-edgeIoTDevSim-146   0.00%     45.17MiB / 500MiB     9.03%     2.29MB / 32.2kB   0B / 0B     21
3a486f1b44d6   case2-edgeIoTDevSim-57    0.00%     45.06MiB / 500MiB     9.01%     2.29MB / 29.7kB   0B / 0B     21
c3a73b174272   case2-edgeIoTDevSim-200   0.11%     47.2MiB / 500MiB      9.44%     2.28MB / 40.2kB   0B / 0B     21
603345d459b6   edge_subscriber           1.87%     60.88MiB / 31.35GiB   0.19%     2.47MB / 78.7kB   0B / 0B     21
67e555baa9cc   case2-edgeIoTDevSim-73    0.05%     49.37MiB / 500MiB     9.87%     2.29MB / 45.4kB   0B / 0B     21
8826f18841c2   case2-edgeIoTDevSim-50    0.04%     45.45MiB / 500MiB     9.09%     2.29MB / 28.8kB   0B / 0B     21
b9c76c12ffbe   case2-edgeIoTDevSim-192   0.00%     48.85MiB / 500MiB     9.77%     2.29MB / 34kB     0B / 0B     21
b06e8f71d160   case2-edgeIoTDevSim-106   0.00%     44.93MiB / 500MiB     8.99%     2.28MB / 28.4kB   0B / 0B     21
77114a34f859   case2-edgeIoTDevSim-1     0.00%     49.14MiB / 500MiB     9.83%     2.29MB / 32.8kB   0B / 0B     21
30fd9a329da3   case2-edgeIoTDevSim-21    0.00%     47.07MiB / 500MiB     9.41%     2.3MB / 30.7kB    0B / 0B     21
7e68cc04981d   case2-edgeIoTDevSim-103   0.00%     45.14MiB / 500MiB     9.03%     2.28MB / 28.7kB   0B / 0B     21
f3c34bbf2e38   case2-edgeIoTDevSim-26    0.00%     47.04MiB / 500MiB     9.41%     2.29MB / 30.7kB   0B / 0B     21
e3d7dad94ed0   case2-edgeIoTDevSim-22    0.00%     47.28MiB / 500MiB     9.46%     2.29MB / 32.7kB   0B / 0B     21
5cf3a9c8fae2   case2-edgeIoTDevSim-140   0.00%     49.5MiB / 500MiB      9.90%     2.28MB / 29.2kB   0B / 0B     21
ef381e9ed8ad   case2-edgeIoTDevSim-44    0.00%     47.2MiB / 500MiB      9.44%     2.29MB / 31.2kB   0B / 0B     21
0c582b4e9d7e   case2-edgeIoTDevSim-49    0.04%     47.03MiB / 500MiB     9.41%     2.29MB / 31.8kB   0B / 0B     21
f8d39de5463d   case2-edgeIoTDevSim-136   0.05%     49.2MiB / 500MiB      9.84%     2.29MB / 33.6kB   0B / 0B     21
2d6d1b7f59ec   case2-edgeIoTDevSim-72    0.03%     47.07MiB / 500MiB     9.41%     2.28MB / 27.4kB   0B / 0B     21
702750893d8d   case2-edgeIoTDevSim-101   0.00%     49.29MiB / 500MiB     9.86%     2.28MB / 32.2kB   0B / 0B     21
4d9c681110f7   case2-edgeIoTDevSim-104   0.00%     47.02MiB / 500MiB     9.40%     2.29MB / 31.4kB   0B / 0B     21
1fc9c78f8137   case2-edgeIoTDevSim-14    0.00%     49.09MiB / 500MiB     9.82%     2.29MB / 31.4kB   0B / 0B     21
bcdcf39f98eb   case2-edgeIoTDevSim-128   0.00%     47.02MiB / 500MiB     9.40%     2.29MB / 32.1kB   0B / 0B     21
4cca70cd668f   case2-edgeIoTDevSim-145   0.00%     46.95MiB / 500MiB     9.39%     2.28MB / 27.6kB   0B / 0B     21
600b1cb8738a   case2-edgeIoTDevSim-122   0.00%     49.41MiB / 500MiB     9.88%     2.29MB / 30.2kB   0B / 0B     21
aa16aa5d83eb   cloud_broker              0.00%     73.1MiB / 31.35GiB    0.23%     2.31MB / 39kB     0B / 0B     21
da5eebdceb33   case2-edgeIoTDevSim-3     0.00%     48.92MiB / 500MiB     9.78%     2.33MB / 33.4kB   0B / 0B     21
b23287ce2259   case2-edgeIoTDevSim-55    0.00%     51.32MiB / 500MiB     10.26%    2.28MB / 29.4kB   0B / 0B     21
6d7a4c6e0060   case2-edgeIoTDevSim-135   0.00%     44.91MiB / 500MiB     8.98%     2.28MB / 30.3kB   0B / 0B     21
c1b953fef7d0   case2-edgeIoTDevSim-30    0.00%     45.09MiB / 500MiB     9.02%     2.28MB / 28.6kB   0B / 0B     21
977164055f79   case2-edgeIoTDevSim-35    0.09%     44.91MiB / 500MiB     8.98%     2.29MB / 30.9kB   0B / 0B     21
43a4ce98fea4   case2-edgeIoTDevSim-34    0.07%     47.49MiB / 500MiB     9.50%     2.28MB / 31.2kB   0B / 0B     21
c089e5fae461   case2-edgeIoTDevSim-20    0.07%     45.21MiB / 500MiB     9.04%     2.29MB / 35.8kB   0B / 0B     21
ce17763aaaa2   case2-edgeIoTDevSim-13    0.00%     46.95MiB / 500MiB     9.39%     2.28MB / 29.2kB   0B / 0B     21
e365519dcf9a   case2-edgeIoTDevSim-31    0.00%     48.82MiB / 500MiB     9.76%     2.29MB / 34.6kB   0B / 0B     21
b87842317256   case2-edgeIoTDevSim-6     0.00%     49.2MiB / 500MiB      9.84%     2.28MB / 30.8kB   0B / 0B     21
6402bfae8247   case2-edgeIoTDevSim-11    0.00%     47.06MiB / 500MiB     9.41%     2.28MB / 28.2kB   0B / 0B     21
3878371fc98a   case2-edgeIoTDevSim-32    0.00%     47.36MiB / 500MiB     9.47%     2.28MB / 29.4kB   0B / 0B     21
1641ad84ae6f   case2-edgeIoTDevSim-71    0.00%     44.98MiB / 500MiB     9.00%     2.28MB / 27.1kB   0B / 0B     21
b25a8497a362   case2-edgeIoTDevSim-4     0.00%     45.25MiB / 500MiB     9.05%     2.28MB / 32.3kB   0B / 0B     21
346d01c46bae   case2-edgeIoTDevSim-8     0.00%     49.06MiB / 500MiB     9.81%     2.29MB / 29.9kB   0B / 0B     21
3630521d711a   case2-edgeIoTDevSim-80    0.00%     47MiB / 500MiB        9.40%     2.29MB / 30.3kB   0B / 0B     21
d18edce2c56f   case2-edgeIoTDevSim-133   0.08%     44.94MiB / 500MiB     8.99%     2.29MB / 30.5kB   0B / 0B     21
52aaa498c2fe   case2-edgeIoTDevSim-129   0.07%     49.22MiB / 500MiB     9.84%     2.29MB / 35kB     0B / 0B     21
84c96ac50720   case2-edgeIoTDevSim-37    0.06%     45.26MiB / 500MiB     9.05%     2.29MB / 37.4kB   0B / 0B     21
58d1fde68342   edge_iot_smart_dev        0.15%     51.62MiB / 31.35GiB   0.16%     2.3MB / 21.4kB    0B / 0B     21
89963c03d4dd   case2-edgeIoTDevSim-84    0.00%     47.08MiB / 500MiB     9.42%     2.28MB / 28.3kB   0B / 0B     21
e033e7d2f424   case2-edgeIoTDevSim-141   0.00%     47.07MiB / 500MiB     9.41%     2.29MB / 30.5kB   0B / 0B     21
04ef1b63290c   case2-edgeIoTDevSim-77    0.00%     45.06MiB / 500MiB     9.01%     2.28MB / 28.6kB   0B / 0B     21
1e25748a691a   case2-edgeIoTDevSim-99    0.00%     45.26MiB / 500MiB     9.05%     2.28MB / 28.6kB   0B / 0B     21
48834717e9e3   case2-edgeIoTDevSim-110   0.00%     46.95MiB / 500MiB     9.39%     2.28MB / 32kB     0B / 0B     21
f617b4558fb4   case2-edgeIoTDevSim-53    0.00%     44.9MiB / 500MiB      8.98%     2.29MB / 32.1kB   0B / 0B     21
304f68af91a8   case2-edgeIoTDevSim-109   0.00%     49MiB / 500MiB        9.80%     2.28MB / 31.1kB   0B / 0B     21
d51463fa8017   case2-edgeIoTDevSim-40    0.00%     49.05MiB / 500MiB     9.81%     2.28MB / 28.5kB   0B / 0B     21
10cdd7ee3955   case2-edgeIoTDevSim-29    0.20%     49.19MiB / 500MiB     9.84%     2.28MB / 39.2kB   0B / 0B     21
a1e49e9f17ad   case2-edgeIoTDevSim-132   0.28%     47.04MiB / 500MiB     9.41%     2.28MB / 28.2kB   0B / 0B     21
dff94508e7a9   case2-edgeIoTDevSim-108   0.12%     44.75MiB / 500MiB     8.95%     2.29MB / 33.2kB   0B / 0B     21
afdde189af3f   case2-edgeIoTDevSim-81    0.14%     45.38MiB / 500MiB     9.08%     2.28MB / 33.1kB   0B / 0B     21
9ef31e797ba9   case2-edgeIoTDevSim-98    0.10%     46.91MiB / 500MiB     9.38%     2.28MB / 32.2kB   0B / 0B     21
28269df508b7   case2-edgeIoTDevSim-121   0.00%     47.08MiB / 500MiB     9.42%     2.28MB / 31.8kB   0B / 0B     21
05518e5c6475   case2-edgeIoTDevSim-85    0.00%     49.24MiB / 500MiB     9.85%     2.28MB / 29.4kB   0B / 0B     21
0918a4e9f05e   case2-edgeIoTDevSim-45    0.00%     46.78MiB / 500MiB     9.36%     2.28MB / 31.7kB   0B / 0B     21
1928941899b4   case2-mongodb-1           2.16%     123.7MiB / 31.35GiB   0.39%     1.1MB / 405kB     0B / 0B     50
5ab30115f0d6   case2-edgeIoTDevSim-69    0.00%     47.11MiB / 500MiB     9.42%     2.27MB / 27.6kB   0B / 0B     21
