CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
2cc2ad0e33c7   case2-edgeIoTDevSim-6    0.29%     46.79MiB / 500MiB     9.36%     2.27MB / 29.7kB   0B / 0B     21
151ab9651c95   case2-edgeIoTDevSim-9    0.00%     48.7MiB / 500MiB      9.74%     2.28MB / 27.3kB   0B / 0B     21
353d77b93bfa   case2-edgeIoTDevSim-4    0.00%     48.8MiB / 500MiB      9.76%     2.28MB / 25.2kB   0B / 0B     21
2d593b85561d   cloud_publisher          0.00%     49.06MiB / 31.35GiB   0.15%     2.28MB / 44.1kB   0B / 0B     21
4b61e352ec1c   case2-edgeIoTDevSim-10   0.00%     46.9MiB / 500MiB      9.38%     2.28MB / 26.8kB   0B / 0B     21
2639088e27c4   case2-edgeIoTDevSim-18   0.00%     46.81MiB / 500MiB     9.36%     2.27MB / 24.4kB   0B / 0B     21
7df5403e8b1c   case2-edgeIoTDevSim-1    0.00%     46.91MiB / 500MiB     9.38%     2.28MB / 25.1kB   0B / 0B     21
e3fef2e5a71c   case2-edgeIoTDevSim-3    0.00%     46.69MiB / 500MiB     9.34%     2.28MB / 25.3kB   0B / 0B     21
00a5e25db8f5   case2-edgeIoTDevSim-11   0.00%     46.79MiB / 500MiB     9.36%     2.27MB / 31.6kB   0B / 0B     21
066d035a3f4b   edge_subscriber          0.00%     49.63MiB / 31.35GiB   0.15%     2.28MB / 26.8kB   0B / 0B     21
1f4358ac0ba6   case2-mongodb-1          0.43%     81.62MiB / 31.35GiB   0.25%     25.4kB / 12.4kB   0B / 0B     42
8befb753a9fe   case2-edgeIoTDevSim-20   0.00%     46.89MiB / 500MiB     9.38%     2.27MB / 26kB     0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f11a329a0698   edge_data_manager        0.00%     68.27MiB / 31.35GiB   0.21%     2.28MB / 28.6kB   0B / 0B     31
90ee72a2ae64   cloud_server             0.00%     66.28MiB / 31.35GiB   0.21%     2.28MB / 24.9kB   0B / 0B     31
50ba7dc11dae   case2-edgeIoTDevSim-16   0.00%     47.29MiB / 500MiB     9.46%     2.28MB / 25.5kB   0B / 0B     21
099dc77b5f03   case2-edgeIoTDevSim-13   0.00%     49.39MiB / 500MiB     9.88%     2.28MB / 27.3kB   0B / 0B     21
52c2ecb01b5d   case2-edgeIoTDevSim-14   0.00%     47.32MiB / 500MiB     9.46%     2.28MB / 20.4kB   0B / 0B     21
3bff345a11f6   case2-edgeIoTDevSim-2    0.00%     45.21MiB / 500MiB     9.04%     2.28MB / 29.5kB   0B / 0B     21
62bea3456b59   cloud_client             0.00%     51.53MiB / 31.35GiB   0.16%     2.28MB / 25.2kB   0B / 0B     21
c083b5fee907   case2-edgeIoTDevSim-12   0.00%     52.76MiB / 500MiB     10.55%    2.28MB / 27.9kB   0B / 0B     21
b5977a8d4e58   case2-edgeIoTDevSim-19   0.00%     44.85MiB / 500MiB     8.97%     2.28MB / 27.4kB   0B / 0B     21
73d17a7eebc4   cloud_broker             0.00%     62.88MiB / 31.35GiB   0.20%     2.28MB / 31.6kB   0B / 0B     21
f9a4baeb6bde   case2-edgeIoTDevSim-5    0.00%     47.11MiB / 500MiB     9.42%     2.28MB / 28.8kB   0B / 0B     21
9c306251bdd1   case2-edgeIoTDevSim-8    0.07%     45.1MiB / 500MiB      9.02%     2.28MB / 33.8kB   0B / 0B     21
44644de9f577   case2-edgeIoTDevSim-7    0.07%     46.88MiB / 500MiB     9.38%     2.28MB / 41.1kB   0B / 0B     21
f3b0bbfd9c79   edge_iot_smart_dev       0.08%     49.57MiB / 31.35GiB   0.15%     2.28MB / 31.1kB   0B / 0B     21
97bc9db69d5c   case2-edgeIoTDevSim-17   0.07%     45.05MiB / 500MiB     9.01%     2.28MB / 26.8kB   0B / 0B     21
49bb3c246bf5   edge_broker              0.52%     65.54MiB / 31.35GiB   0.20%     2.3MB / 66.9kB    0B / 0B     21
15af7b898f07   case2-edgeIoTDevSim-15   0.00%     48.86MiB / 500MiB     9.77%     2.28MB / 26.1kB   0B / 0B     21
2cc2ad0e33c7   case2-edgeIoTDevSim-6    0.00%     46.79MiB / 500MiB     9.36%     2.27MB / 29.7kB   0B / 0B     21
151ab9651c95   case2-edgeIoTDevSim-9    0.00%     48.85MiB / 500MiB     9.77%     2.28MB / 27.5kB   0B / 0B     21
353d77b93bfa   case2-edgeIoTDevSim-4    0.00%     48.91MiB / 500MiB     9.78%     2.28MB / 25.5kB   0B / 0B     21
2d593b85561d   cloud_publisher          0.00%     49.08MiB / 31.35GiB   0.15%     2.28MB / 44.3kB   0B / 0B     21
4b61e352ec1c   case2-edgeIoTDevSim-10   0.00%     47.01MiB / 500MiB     9.40%     2.28MB / 27kB     0B / 0B     21
2639088e27c4   case2-edgeIoTDevSim-18   0.00%     46.94MiB / 500MiB     9.39%     2.27MB / 24.7kB   0B / 0B     21
7df5403e8b1c   case2-edgeIoTDevSim-1    0.00%     47.03MiB / 500MiB     9.41%     2.28MB / 25.4kB   0B / 0B     21
e3fef2e5a71c   case2-edgeIoTDevSim-3    0.00%     47.07MiB / 500MiB     9.41%     2.28MB / 25.6kB   0B / 0B     21
00a5e25db8f5   case2-edgeIoTDevSim-11   0.00%     46.93MiB / 500MiB     9.39%     2.27MB / 31.9kB   0B / 0B     21
066d035a3f4b   edge_subscriber          0.27%     49.92MiB / 31.35GiB   0.16%     2.28MB / 27.6kB   0B / 0B     21
1f4358ac0ba6   case2-mongodb-1          0.45%     83.85MiB / 31.35GiB   0.26%     36.2kB / 17.5kB   0B / 0B     42
8befb753a9fe   case2-edgeIoTDevSim-20   0.29%     47.02MiB / 500MiB     9.40%     2.27MB / 26.3kB   0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f11a329a0698   edge_data_manager        0.00%     68.29MiB / 31.35GiB   0.21%     2.28MB / 28.9kB   0B / 0B     31
90ee72a2ae64   cloud_server             0.00%     66.29MiB / 31.35GiB   0.21%     2.28MB / 25.2kB   0B / 0B     31
50ba7dc11dae   case2-edgeIoTDevSim-16   0.00%     47.3MiB / 500MiB      9.46%     2.28MB / 25.7kB   0B / 0B     21
099dc77b5f03   case2-edgeIoTDevSim-13   0.00%     49.4MiB / 500MiB      9.88%     2.28MB / 27.6kB   0B / 0B     21
52c2ecb01b5d   case2-edgeIoTDevSim-14   0.00%     47.33MiB / 500MiB     9.47%     2.28MB / 20.6kB   0B / 0B     21
3bff345a11f6   case2-edgeIoTDevSim-2    0.00%     45.23MiB / 500MiB     9.05%     2.28MB / 29.7kB   0B / 0B     21
62bea3456b59   cloud_client             0.00%     51.54MiB / 31.35GiB   0.16%     2.28MB / 25.5kB   0B / 0B     21
c083b5fee907   case2-edgeIoTDevSim-12   0.00%     52.78MiB / 500MiB     10.56%    2.28MB / 28.1kB   0B / 0B     21
b5977a8d4e58   case2-edgeIoTDevSim-19   0.06%     44.87MiB / 500MiB     8.97%     2.28MB / 27.6kB   0B / 0B     21
73d17a7eebc4   cloud_broker             0.00%     62.91MiB / 31.35GiB   0.20%     2.28MB / 31.9kB   0B / 0B     21
f9a4baeb6bde   case2-edgeIoTDevSim-5    0.05%     47.13MiB / 500MiB     9.43%     2.28MB / 29kB     0B / 0B     21
9c306251bdd1   case2-edgeIoTDevSim-8    0.00%     45.1MiB / 500MiB      9.02%     2.28MB / 33.8kB   0B / 0B     21
44644de9f577   case2-edgeIoTDevSim-7    0.00%     46.88MiB / 500MiB     9.38%     2.28MB / 41.1kB   0B / 0B     21
f3b0bbfd9c79   edge_iot_smart_dev       0.09%     49.74MiB / 31.35GiB   0.15%     2.28MB / 31.1kB   0B / 0B     21
97bc9db69d5c   case2-edgeIoTDevSim-17   0.00%     44.94MiB / 500MiB     8.99%     2.28MB / 26.8kB   0B / 0B     21
49bb3c246bf5   edge_broker              0.67%     64.73MiB / 31.35GiB   0.20%     2.31MB / 79.4kB   0B / 0B     21
15af7b898f07   case2-edgeIoTDevSim-15   0.00%     48.88MiB / 500MiB     9.78%     2.28MB / 26.3kB   0B / 0B     21
2cc2ad0e33c7   case2-edgeIoTDevSim-6    0.00%     46.81MiB / 500MiB     9.36%     2.28MB / 30kB     0B / 0B     21
151ab9651c95   case2-edgeIoTDevSim-9    0.00%     48.87MiB / 500MiB     9.77%     2.28MB / 27.7kB   0B / 0B     21
353d77b93bfa   case2-edgeIoTDevSim-4    0.00%     48.93MiB / 500MiB     9.79%     2.28MB / 25.7kB   0B / 0B     21
2d593b85561d   cloud_publisher          0.00%     49.1MiB / 31.35GiB    0.15%     2.28MB / 44.5kB   0B / 0B     21
4b61e352ec1c   case2-edgeIoTDevSim-10   0.00%     47.03MiB / 500MiB     9.41%     2.28MB / 27.2kB   0B / 0B     21
2639088e27c4   case2-edgeIoTDevSim-18   0.00%     46.95MiB / 500MiB     9.39%     2.27MB / 24.9kB   0B / 0B     21
7df5403e8b1c   case2-edgeIoTDevSim-1    0.00%     47.05MiB / 500MiB     9.41%     2.28MB / 25.6kB   0B / 0B     21
e3fef2e5a71c   case2-edgeIoTDevSim-3    0.00%     47.09MiB / 500MiB     9.42%     2.28MB / 25.8kB   0B / 0B     21
00a5e25db8f5   case2-edgeIoTDevSim-11   0.07%     46.95MiB / 500MiB     9.39%     2.27MB / 32.1kB   0B / 0B     21
066d035a3f4b   edge_subscriber          0.10%     50.16MiB / 31.35GiB   0.16%     2.28MB / 28.1kB   0B / 0B     21
1f4358ac0ba6   case2-mongodb-1          0.56%     87.9MiB / 31.35GiB    0.27%     46.8kB / 22.7kB   0B / 0B     42
8befb753a9fe   case2-edgeIoTDevSim-20   0.00%     47.02MiB / 500MiB     9.40%     2.27MB / 26.3kB   0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f11a329a0698   edge_data_manager        0.08%     68.3MiB / 31.35GiB    0.21%     2.28MB / 29.2kB   0B / 0B     31
90ee72a2ae64   cloud_server             0.07%     66.3MiB / 31.35GiB    0.21%     2.28MB / 25.6kB   0B / 0B     31
50ba7dc11dae   case2-edgeIoTDevSim-16   0.00%     47.32MiB / 500MiB     9.46%     2.28MB / 25.9kB   0B / 0B     21
099dc77b5f03   case2-edgeIoTDevSim-13   0.00%     49.42MiB / 500MiB     9.88%     2.28MB / 27.8kB   0B / 0B     21
52c2ecb01b5d   case2-edgeIoTDevSim-14   0.05%     47.35MiB / 500MiB     9.47%     2.28MB / 20.8kB   0B / 0B     21
3bff345a11f6   case2-edgeIoTDevSim-2    0.05%     45.25MiB / 500MiB     9.05%     2.28MB / 29.9kB   0B / 0B     21
62bea3456b59   cloud_client             0.00%     51.55MiB / 31.35GiB   0.16%     2.28MB / 25.8kB   0B / 0B     21
c083b5fee907   case2-edgeIoTDevSim-12   0.06%     52.79MiB / 500MiB     10.56%    2.28MB / 28.3kB   0B / 0B     21
b5977a8d4e58   case2-edgeIoTDevSim-19   0.00%     44.87MiB / 500MiB     8.97%     2.28MB / 27.6kB   0B / 0B     21
73d17a7eebc4   cloud_broker             0.00%     62.95MiB / 31.35GiB   0.20%     2.28MB / 32.3kB   0B / 0B     21
f9a4baeb6bde   case2-edgeIoTDevSim-5    0.00%     47.13MiB / 500MiB     9.43%     2.28MB / 29kB     0B / 0B     21
9c306251bdd1   case2-edgeIoTDevSim-8    0.00%     45.12MiB / 500MiB     9.02%     2.28MB / 34kB     0B / 0B     21
44644de9f577   case2-edgeIoTDevSim-7    0.00%     46.9MiB / 500MiB      9.38%     2.28MB / 41.3kB   0B / 0B     21
f3b0bbfd9c79   edge_iot_smart_dev       0.09%     49.91MiB / 31.35GiB   0.16%     2.28MB / 31.1kB   0B / 0B     21
97bc9db69d5c   case2-edgeIoTDevSim-17   0.00%     45.2MiB / 500MiB      9.04%     2.28MB / 27kB     0B / 0B     21
49bb3c246bf5   edge_broker              1.40%     64.3MiB / 31.35GiB    0.20%     2.32MB / 90.1kB   0B / 0B     21
15af7b898f07   case2-edgeIoTDevSim-15   0.00%     48.89MiB / 500MiB     9.78%     2.28MB / 26.5kB   0B / 0B     21
2cc2ad0e33c7   case2-edgeIoTDevSim-6    0.00%     46.82MiB / 500MiB     9.36%     2.28MB / 30.2kB   0B / 0B     21
151ab9651c95   case2-edgeIoTDevSim-9    0.00%     49.13MiB / 500MiB     9.83%     2.28MB / 27.9kB   0B / 0B     21
353d77b93bfa   case2-edgeIoTDevSim-4    0.00%     48.94MiB / 500MiB     9.79%     2.28MB / 25.9kB   0B / 0B     21
2d593b85561d   cloud_publisher          0.00%     49.11MiB / 31.35GiB   0.15%     2.28MB / 44.7kB   0B / 0B     21
4b61e352ec1c   case2-edgeIoTDevSim-10   0.00%     47.04MiB / 500MiB     9.41%     2.28MB / 27.5kB   0B / 0B     21
2639088e27c4   case2-edgeIoTDevSim-18   0.05%     46.97MiB / 500MiB     9.39%     2.28MB / 25.1kB   0B / 0B     21
7df5403e8b1c   case2-edgeIoTDevSim-1    0.06%     47.32MiB / 500MiB     9.46%     2.28MB / 25.8kB   0B / 0B     21
e3fef2e5a71c   case2-edgeIoTDevSim-3    0.05%     47.11MiB / 500MiB     9.42%     2.28MB / 26kB     0B / 0B     21
00a5e25db8f5   case2-edgeIoTDevSim-11   0.00%     46.95MiB / 500MiB     9.39%     2.27MB / 32.1kB   0B / 0B     21
066d035a3f4b   edge_subscriber          0.18%     50.26MiB / 31.35GiB   0.16%     2.28MB / 28.4kB   0B / 0B     21
1f4358ac0ba6   case2-mongodb-1          0.82%     92.03MiB / 31.35GiB   0.29%     57kB / 27.8kB     0B / 0B     42
8befb753a9fe   case2-edgeIoTDevSim-20   0.00%     47.04MiB / 500MiB     9.41%     2.27MB / 26.5kB   0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f11a329a0698   edge_data_manager        0.00%     68.3MiB / 31.35GiB    0.21%     2.28MB / 29.2kB   0B / 0B     31
90ee72a2ae64   cloud_server             0.00%     66.3MiB / 31.35GiB    0.21%     2.28MB / 25.6kB   0B / 0B     31
50ba7dc11dae   case2-edgeIoTDevSim-16   0.00%     47.34MiB / 500MiB     9.47%     2.28MB / 26.1kB   0B / 0B     21
099dc77b5f03   case2-edgeIoTDevSim-13   0.05%     49.43MiB / 500MiB     9.89%     2.28MB / 28kB     0B / 0B     21
52c2ecb01b5d   case2-edgeIoTDevSim-14   0.05%     47.36MiB / 500MiB     9.47%     2.28MB / 21kB     0B / 0B     21
3bff345a11f6   case2-edgeIoTDevSim-2    0.00%     45.25MiB / 500MiB     9.05%     2.28MB / 29.9kB   0B / 0B     21
62bea3456b59   cloud_client             0.07%     51.57MiB / 31.35GiB   0.16%     2.28MB / 26.1kB   0B / 0B     21
c083b5fee907   case2-edgeIoTDevSim-12   0.00%     52.79MiB / 500MiB     10.56%    2.28MB / 28.3kB   0B / 0B     21
b5977a8d4e58   case2-edgeIoTDevSim-19   0.00%     44.89MiB / 500MiB     8.98%     2.28MB / 27.8kB   0B / 0B     21
73d17a7eebc4   cloud_broker             0.11%     62.98MiB / 31.35GiB   0.20%     2.28MB / 32.7kB   0B / 0B     21
f9a4baeb6bde   case2-edgeIoTDevSim-5    0.00%     47.14MiB / 500MiB     9.43%     2.28MB / 29.2kB   0B / 0B     21
9c306251bdd1   case2-edgeIoTDevSim-8    0.00%     45.13MiB / 500MiB     9.03%     2.28MB / 34.3kB   0B / 0B     21
44644de9f577   case2-edgeIoTDevSim-7    0.00%     47.17MiB / 500MiB     9.43%     2.28MB / 41.5kB   0B / 0B     21
f3b0bbfd9c79   edge_iot_smart_dev       0.09%     50.07MiB / 31.35GiB   0.16%     2.28MB / 31.1kB   0B / 0B     21
97bc9db69d5c   case2-edgeIoTDevSim-17   0.00%     45.22MiB / 500MiB     9.04%     2.28MB / 27.2kB   0B / 0B     21
49bb3c246bf5   edge_broker              0.68%     64.82MiB / 31.35GiB   0.20%     2.32MB / 102kB    0B / 0B     21
15af7b898f07   case2-edgeIoTDevSim-15   0.00%     48.91MiB / 500MiB     9.78%     2.28MB / 26.7kB   0B / 0B     21
2cc2ad0e33c7   case2-edgeIoTDevSim-6    0.00%     46.84MiB / 500MiB     9.37%     2.28MB / 30.4kB   0B / 0B     21
151ab9651c95   case2-edgeIoTDevSim-9    0.00%     49.15MiB / 500MiB     9.83%     2.28MB / 28.1kB   0B / 0B     21
353d77b93bfa   case2-edgeIoTDevSim-4    0.05%     48.96MiB / 500MiB     9.79%     2.28MB / 26.1kB   0B / 0B     21
2d593b85561d   cloud_publisher          0.05%     49.13MiB / 31.35GiB   0.15%     2.28MB / 45kB     0B / 0B     21
4b61e352ec1c   case2-edgeIoTDevSim-10   0.06%     47.06MiB / 500MiB     9.41%     2.28MB / 27.7kB   0B / 0B     21
2639088e27c4   case2-edgeIoTDevSim-18   0.00%     46.97MiB / 500MiB     9.39%     2.28MB / 25.1kB   0B / 0B     21
7df5403e8b1c   case2-edgeIoTDevSim-1    0.00%     47.32MiB / 500MiB     9.46%     2.28MB / 25.8kB   0B / 0B     21
e3fef2e5a71c   case2-edgeIoTDevSim-3    0.00%     47.11MiB / 500MiB     9.42%     2.28MB / 26kB     0B / 0B     21
00a5e25db8f5   case2-edgeIoTDevSim-11   0.00%     46.97MiB / 500MiB     9.39%     2.27MB / 32.3kB   0B / 0B     21
066d035a3f4b   edge_subscriber          0.38%     50.5MiB / 31.35GiB    0.16%     2.29MB / 29kB     0B / 0B     21
1f4358ac0ba6   case2-mongodb-1          0.62%     96.04MiB / 31.35GiB   0.30%     65.1kB / 31.1kB   0B / 0B     42
8befb753a9fe   case2-edgeIoTDevSim-20   0.00%     47.05MiB / 500MiB     9.41%     2.27MB / 26.7kB   0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f11a329a0698   edge_data_manager        0.00%     68.31MiB / 31.35GiB   0.21%     2.28MB / 29.6kB   0B / 0B     31
90ee72a2ae64   cloud_server             0.00%     66.32MiB / 31.35GiB   0.21%     2.28MB / 25.9kB   0B / 0B     31
50ba7dc11dae   case2-edgeIoTDevSim-16   0.06%     47.6MiB / 500MiB      9.52%     2.28MB / 26.3kB   0B / 0B     21
099dc77b5f03   case2-edgeIoTDevSim-13   0.00%     49.43MiB / 500MiB     9.89%     2.28MB / 28kB     0B / 0B     21
52c2ecb01b5d   case2-edgeIoTDevSim-14   0.00%     47.36MiB / 500MiB     9.47%     2.28MB / 21kB     0B / 0B     21
3bff345a11f6   case2-edgeIoTDevSim-2    0.00%     45.27MiB / 500MiB     9.05%     2.28MB / 30.1kB   0B / 0B     21
62bea3456b59   cloud_client             0.00%     51.57MiB / 31.35GiB   0.16%     2.28MB / 26.1kB   0B / 0B     21
c083b5fee907   case2-edgeIoTDevSim-12   0.00%     52.81MiB / 500MiB     10.56%    2.28MB / 28.5kB   0B / 0B     21
b5977a8d4e58   case2-edgeIoTDevSim-19   0.00%     44.9MiB / 500MiB      8.98%     2.28MB / 28kB     0B / 0B     21
73d17a7eebc4   cloud_broker             0.00%     62.98MiB / 31.35GiB   0.20%     2.28MB / 32.7kB   0B / 0B     21
f9a4baeb6bde   case2-edgeIoTDevSim-5    0.00%     47.16MiB / 500MiB     9.43%     2.28MB / 29.4kB   0B / 0B     21
9c306251bdd1   case2-edgeIoTDevSim-8    0.00%     45.15MiB / 500MiB     9.03%     2.28MB / 34.5kB   0B / 0B     21
44644de9f577   case2-edgeIoTDevSim-7    0.00%     47.18MiB / 500MiB     9.44%     2.28MB / 41.8kB   0B / 0B     21
f3b0bbfd9c79   edge_iot_smart_dev       0.08%     50.24MiB / 31.35GiB   0.16%     2.28MB / 31.1kB   0B / 0B     21
97bc9db69d5c   case2-edgeIoTDevSim-17   0.00%     45.23MiB / 500MiB     9.05%     2.28MB / 27.4kB   0B / 0B     21
49bb3c246bf5   edge_broker              1.22%     64.46MiB / 31.35GiB   0.20%     2.33MB / 112kB    0B / 0B     21
15af7b898f07   case2-edgeIoTDevSim-15   0.04%     48.92MiB / 500MiB     9.78%     2.28MB / 27kB     0B / 0B     21
2cc2ad0e33c7   case2-edgeIoTDevSim-6    0.07%     47.11MiB / 500MiB     9.42%     2.28MB / 30.6kB   0B / 0B     21
151ab9651c95   case2-edgeIoTDevSim-9    0.06%     49.16MiB / 500MiB     9.83%     2.28MB / 28.4kB   0B / 0B     21
353d77b93bfa   case2-edgeIoTDevSim-4    0.00%     48.96MiB / 500MiB     9.79%     2.28MB / 26.1kB   0B / 0B     21
2d593b85561d   cloud_publisher          0.00%     49.13MiB / 31.35GiB   0.15%     2.28MB / 45kB     0B / 0B     21
4b61e352ec1c   case2-edgeIoTDevSim-10   0.00%     47.06MiB / 500MiB     9.41%     2.28MB / 27.7kB   0B / 0B     21
2639088e27c4   case2-edgeIoTDevSim-18   0.00%     46.99MiB / 500MiB     9.40%     2.28MB / 25.3kB   0B / 0B     21
7df5403e8b1c   case2-edgeIoTDevSim-1    0.00%     47.33MiB / 500MiB     9.47%     2.28MB / 26kB     0B / 0B     21
e3fef2e5a71c   case2-edgeIoTDevSim-3    0.00%     47.12MiB / 500MiB     9.43%     2.28MB / 26.2kB   0B / 0B     21
00a5e25db8f5   case2-edgeIoTDevSim-11   0.00%     46.98MiB / 500MiB     9.40%     2.27MB / 32.5kB   0B / 0B     21
066d035a3f4b   edge_subscriber          0.21%     50.68MiB / 31.35GiB   0.16%     2.29MB / 29.5kB   0B / 0B     21
1f4358ac0ba6   case2-mongodb-1          0.56%     98.04MiB / 31.35GiB   0.31%     75.2kB / 35.4kB   0B / 0B     42
8befb753a9fe   case2-edgeIoTDevSim-20   0.00%     47.32MiB / 500MiB     9.46%     2.27MB / 26.9kB   0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f11a329a0698   edge_data_manager        0.00%     69.91MiB / 31.35GiB   0.22%     2.31MB / 77.2kB   0B / 0B     31
90ee72a2ae64   cloud_server             0.00%     67.28MiB / 31.35GiB   0.21%     2.29MB / 38.3kB   0B / 0B     31
50ba7dc11dae   case2-edgeIoTDevSim-16   0.00%     47.6MiB / 500MiB      9.52%     2.28MB / 26.3kB   0B / 0B     21
099dc77b5f03   case2-edgeIoTDevSim-13   0.00%     49.45MiB / 500MiB     9.89%     2.28MB / 28.2kB   0B / 0B     21
52c2ecb01b5d   case2-edgeIoTDevSim-14   0.00%     47.38MiB / 500MiB     9.47%     2.28MB / 21.3kB   0B / 0B     21
3bff345a11f6   case2-edgeIoTDevSim-2    0.00%     45.28MiB / 500MiB     9.06%     2.28MB / 30.3kB   0B / 0B     21
62bea3456b59   cloud_client             0.00%     52.86MiB / 31.35GiB   0.16%     2.3MB / 49.8kB    0B / 0B     21
c083b5fee907   case2-edgeIoTDevSim-12   0.00%     52.82MiB / 500MiB     10.56%    2.28MB / 28.7kB   0B / 0B     21
b5977a8d4e58   case2-edgeIoTDevSim-19   0.00%     44.92MiB / 500MiB     8.98%     2.28MB / 28.2kB   0B / 0B     21
73d17a7eebc4   cloud_broker             0.00%     63.01MiB / 31.35GiB   0.20%     2.28MB / 33.1kB   0B / 0B     21
f9a4baeb6bde   case2-edgeIoTDevSim-5    0.00%     47.18MiB / 500MiB     9.44%     2.28MB / 29.6kB   0B / 0B     21
9c306251bdd1   case2-edgeIoTDevSim-8    0.00%     45.16MiB / 500MiB     9.03%     2.28MB / 34.7kB   0B / 0B     21
44644de9f577   case2-edgeIoTDevSim-7    0.06%     47.2MiB / 500MiB      9.44%     2.28MB / 42kB     0B / 0B     21
f3b0bbfd9c79   edge_iot_smart_dev       0.12%     50.45MiB / 31.35GiB   0.16%     2.28MB / 31.1kB   0B / 0B     21
97bc9db69d5c   case2-edgeIoTDevSim-17   0.05%     45.25MiB / 500MiB     9.05%     2.28MB / 27.6kB   0B / 0B     21
49bb3c246bf5   edge_broker              0.55%     64.17MiB / 31.35GiB   0.20%     2.34MB / 124kB    0B / 0B     21
15af7b898f07   case2-edgeIoTDevSim-15   0.05%     48.94MiB / 500MiB     9.79%     2.28MB / 27.2kB   0B / 0B     21
2cc2ad0e33c7   case2-edgeIoTDevSim-6    0.00%     47.11MiB / 500MiB     9.42%     2.28MB / 30.6kB   0B / 0B     21
151ab9651c95   case2-edgeIoTDevSim-9    0.00%     49.16MiB / 500MiB     9.83%     2.28MB / 28.4kB   0B / 0B     21
353d77b93bfa   case2-edgeIoTDevSim-4    0.00%     49.22MiB / 500MiB     9.84%     2.28MB / 26.3kB   0B / 0B     21
2d593b85561d   cloud_publisher          0.00%     49.15MiB / 31.35GiB   0.15%     2.28MB / 45.2kB   0B / 0B     21
4b61e352ec1c   case2-edgeIoTDevSim-10   0.00%     47.07MiB / 500MiB     9.41%     2.28MB / 27.9kB   0B / 0B     21
2639088e27c4   case2-edgeIoTDevSim-18   0.00%     47MiB / 500MiB        9.40%     2.28MB / 25.5kB   0B / 0B     21
7df5403e8b1c   case2-edgeIoTDevSim-1    0.00%     47.35MiB / 500MiB     9.47%     2.28MB / 26.2kB   0B / 0B     21
