CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
c6eeb2078263   case2-edgeIoTDevSim-3   0.00%     49.41MiB / 500MiB     9.88%     2.28MB / 33.8kB   0B / 0B     21
d0e2693f863b   cloud_broker            0.00%     87.32MiB / 31.35GiB   0.27%     2.28MB / 25.1kB   0B / 0B     21
109267a395d5   case2-edgeIoTDevSim-2   0.00%     49.15MiB / 500MiB     9.83%     2.28MB / 27.7kB   0B / 0B     21
46d2f688c7d7   cloud_publisher         0.00%     48.89MiB / 31.35GiB   0.15%     2.28MB / 34.8kB   0B / 0B     21
f99f0d3b456b   case2-edgeIoTDevSim-5   0.00%     48.97MiB / 500MiB     9.79%     2.28MB / 30.3kB   0B / 0B     21
992826553bfe   case2-edgeIoTDevSim-1   0.00%     48.85MiB / 500MiB     9.77%     2.28MB / 27.3kB   0B / 0B     21
c32f6b732ad8   case2-mongodb-1         0.29%     72.46MiB / 31.35GiB   0.23%     3.55kB / 2.56kB   0B / 0B     38
6f8aa302ea3a   case2-edgeIoTDevSim-4   0.29%     46.96MiB / 500MiB     9.39%     2.28MB / 27.4kB   0B / 0B     21
87d0639770b3   edge_iot_smart_dev      0.08%     47MiB / 31.35GiB      0.15%     2.28MB / 39.9kB   0B / 0B     21
19e0f5b4545a   cloud_client            0.00%     66.48MiB / 31.35GiB   0.21%     2.28MB / 26.3kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
0f3386e7898f   edge_data_manager       1.66%     68.45MiB / 31.35GiB   0.21%     2.28MB / 26.2kB   0B / 0B     31
14860dabeadf   cloud_server            1.62%     64.5MiB / 31.35GiB    0.20%     2.28MB / 28kB     0B / 0B     31
0cc1fc0bd48a   edge_broker             0.49%     65.95MiB / 31.35GiB   0.21%     2.28MB / 28kB     0B / 0B     21
a392d4103b5c   edge_subscriber         0.16%     47.33MiB / 31.35GiB   0.15%     2.28MB / 28.7kB   0B / 0B     21
c6eeb2078263   case2-edgeIoTDevSim-3   0.00%     49.43MiB / 500MiB     9.89%     2.28MB / 34kB     0B / 0B     21
d0e2693f863b   cloud_broker            0.10%     62.41MiB / 31.35GiB   0.19%     2.28MB / 25.1kB   0B / 0B     21
109267a395d5   case2-edgeIoTDevSim-2   0.07%     49.17MiB / 500MiB     9.83%     2.28MB / 27.9kB   0B / 0B     21
46d2f688c7d7   cloud_publisher         0.05%     48.91MiB / 31.35GiB   0.15%     2.28MB / 35.1kB   0B / 0B     21
f99f0d3b456b   case2-edgeIoTDevSim-5   0.07%     48.99MiB / 500MiB     9.80%     2.28MB / 30.5kB   0B / 0B     21
992826553bfe   case2-edgeIoTDevSim-1   0.06%     48.87MiB / 500MiB     9.77%     2.28MB / 27.5kB   0B / 0B     21
c32f6b732ad8   case2-mongodb-1         0.50%     72.75MiB / 31.35GiB   0.23%     3.55kB / 2.56kB   0B / 0B     38
6f8aa302ea3a   case2-edgeIoTDevSim-4   0.00%     46.96MiB / 500MiB     9.39%     2.28MB / 27.4kB   0B / 0B     21
87d0639770b3   edge_iot_smart_dev      0.08%     47.04MiB / 31.35GiB   0.15%     2.28MB / 39.9kB   0B / 0B     21
19e0f5b4545a   cloud_client            1.63%     51.78MiB / 31.35GiB   0.16%     2.28MB / 26.3kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
0f3386e7898f   edge_data_manager       0.00%     68.31MiB / 31.35GiB   0.21%     2.28MB / 26.6kB   0B / 0B     31
14860dabeadf   cloud_server            0.00%     64.36MiB / 31.35GiB   0.20%     2.28MB / 28.3kB   0B / 0B     31
0cc1fc0bd48a   edge_broker             0.14%     66.16MiB / 31.35GiB   0.21%     2.28MB / 28.6kB   0B / 0B     21
a392d4103b5c   edge_subscriber         0.11%     47.38MiB / 31.35GiB   0.15%     2.28MB / 28.9kB   0B / 0B     21
c6eeb2078263   case2-edgeIoTDevSim-3   0.07%     49.45MiB / 500MiB     9.89%     2.28MB / 34.2kB   0B / 0B     21
d0e2693f863b   cloud_broker            0.00%     62.41MiB / 31.35GiB   0.19%     2.28MB / 25.1kB   0B / 0B     21
109267a395d5   case2-edgeIoTDevSim-2   0.00%     49.17MiB / 500MiB     9.83%     2.28MB / 27.9kB   0B / 0B     21
46d2f688c7d7   cloud_publisher         0.00%     48.91MiB / 31.35GiB   0.15%     2.28MB / 35.1kB   0B / 0B     21
f99f0d3b456b   case2-edgeIoTDevSim-5   0.00%     48.99MiB / 500MiB     9.80%     2.28MB / 30.5kB   0B / 0B     21
992826553bfe   case2-edgeIoTDevSim-1   0.00%     48.87MiB / 500MiB     9.77%     2.28MB / 27.5kB   0B / 0B     21
c32f6b732ad8   case2-mongodb-1         0.27%     72.77MiB / 31.35GiB   0.23%     4.25kB / 3.43kB   0B / 0B     38
6f8aa302ea3a   case2-edgeIoTDevSim-4   0.00%     46.98MiB / 500MiB     9.40%     2.28MB / 27.6kB   0B / 0B     21
87d0639770b3   edge_iot_smart_dev      0.09%     47.21MiB / 31.35GiB   0.15%     2.28MB / 39.9kB   0B / 0B     21
19e0f5b4545a   cloud_client            0.00%     51.78MiB / 31.35GiB   0.16%     2.28MB / 26.3kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
0f3386e7898f   edge_data_manager       0.00%     68.33MiB / 31.35GiB   0.21%     2.28MB / 26.9kB   0B / 0B     31
14860dabeadf   cloud_server            0.00%     64.37MiB / 31.35GiB   0.20%     2.28MB / 28.6kB   0B / 0B     31
0cc1fc0bd48a   edge_broker             0.00%     66.5MiB / 31.35GiB    0.21%     2.28MB / 29.3kB   0B / 0B     21
a392d4103b5c   edge_subscriber         0.00%     47.43MiB / 31.35GiB   0.15%     2.28MB / 29kB     0B / 0B     21
c6eeb2078263   case2-edgeIoTDevSim-3   0.00%     49.45MiB / 500MiB     9.89%     2.28MB / 34.2kB   0B / 0B     21
d0e2693f863b   cloud_broker            0.00%     62.43MiB / 31.35GiB   0.19%     2.28MB / 25.2kB   0B / 0B     21
109267a395d5   case2-edgeIoTDevSim-2   0.00%     49.19MiB / 500MiB     9.84%     2.28MB / 28.1kB   0B / 0B     21
46d2f688c7d7   cloud_publisher         0.00%     48.93MiB / 31.35GiB   0.15%     2.28MB / 35.3kB   0B / 0B     21
f99f0d3b456b   case2-edgeIoTDevSim-5   0.00%     49.01MiB / 500MiB     9.80%     2.28MB / 30.7kB   0B / 0B     21
992826553bfe   case2-edgeIoTDevSim-1   0.00%     48.89MiB / 500MiB     9.78%     2.28MB / 27.7kB   0B / 0B     21
c32f6b732ad8   case2-mongodb-1         0.27%     72.77MiB / 31.35GiB   0.23%     4.88kB / 4.31kB   0B / 0B     38
6f8aa302ea3a   case2-edgeIoTDevSim-4   0.00%     46.99MiB / 500MiB     9.40%     2.28MB / 27.8kB   0B / 0B     21
87d0639770b3   edge_iot_smart_dev      0.08%     47.38MiB / 31.35GiB   0.15%     2.28MB / 39.9kB   0B / 0B     21
19e0f5b4545a   cloud_client            0.00%     51.78MiB / 31.35GiB   0.16%     2.28MB / 26.3kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
0f3386e7898f   edge_data_manager       0.07%     68.34MiB / 31.35GiB   0.21%     2.28MB / 27.2kB   0B / 0B     31
14860dabeadf   cloud_server            0.00%     64.38MiB / 31.35GiB   0.20%     2.28MB / 28.9kB   0B / 0B     31
0cc1fc0bd48a   edge_broker             0.11%     66.07MiB / 31.35GiB   0.21%     2.28MB / 30kB     0B / 0B     21
a392d4103b5c   edge_subscriber         0.10%     47.49MiB / 31.35GiB   0.15%     2.28MB / 29.1kB   0B / 0B     21
c6eeb2078263   case2-edgeIoTDevSim-3   0.00%     49.46MiB / 500MiB     9.89%     2.28MB / 34.4kB   0B / 0B     21
d0e2693f863b   cloud_broker            0.00%     62.45MiB / 31.35GiB   0.19%     2.28MB / 25.3kB   0B / 0B     21
109267a395d5   case2-edgeIoTDevSim-2   0.00%     49.2MiB / 500MiB      9.84%     2.28MB / 28.3kB   0B / 0B     21
46d2f688c7d7   cloud_publisher         0.00%     48.94MiB / 31.35GiB   0.15%     2.28MB / 35.5kB   0B / 0B     21
f99f0d3b456b   case2-edgeIoTDevSim-5   0.00%     49.03MiB / 500MiB     9.81%     2.28MB / 30.9kB   0B / 0B     21
992826553bfe   case2-edgeIoTDevSim-1   0.00%     48.9MiB / 500MiB      9.78%     2.28MB / 27.9kB   0B / 0B     21
c32f6b732ad8   case2-mongodb-1         0.30%     72.86MiB / 31.35GiB   0.23%     5.51kB / 5.18kB   0B / 0B     38
6f8aa302ea3a   case2-edgeIoTDevSim-4   0.05%     47.01MiB / 500MiB     9.40%     2.28MB / 28kB     0B / 0B     21
87d0639770b3   edge_iot_smart_dev      0.10%     47.55MiB / 31.35GiB   0.15%     2.28MB / 39.9kB   0B / 0B     21
19e0f5b4545a   cloud_client            0.00%     51.78MiB / 31.35GiB   0.16%     2.28MB / 26.3kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
0f3386e7898f   edge_data_manager       0.00%     68.34MiB / 31.35GiB   0.21%     2.28MB / 27.2kB   0B / 0B     31
14860dabeadf   cloud_server            0.06%     64.39MiB / 31.35GiB   0.20%     2.28MB / 29.2kB   0B / 0B     31
0cc1fc0bd48a   edge_broker             0.24%     66.41MiB / 31.35GiB   0.21%     2.28MB / 30.7kB   0B / 0B     21
a392d4103b5c   edge_subscriber         0.08%     47.54MiB / 31.35GiB   0.15%     2.28MB / 29.3kB   0B / 0B     21
c6eeb2078263   case2-edgeIoTDevSim-3   0.00%     49.48MiB / 500MiB     9.90%     2.28MB / 34.6kB   0B / 0B     21
d0e2693f863b   cloud_broker            0.05%     62.46MiB / 31.35GiB   0.19%     2.28MB / 25.3kB   0B / 0B     21
109267a395d5   case2-edgeIoTDevSim-2   0.00%     49.21MiB / 500MiB     9.84%     2.28MB / 28.5kB   0B / 0B     21
46d2f688c7d7   cloud_publisher         0.08%     48.96MiB / 31.35GiB   0.15%     2.28MB / 35.7kB   0B / 0B     21
f99f0d3b456b   case2-edgeIoTDevSim-5   0.04%     49.04MiB / 500MiB     9.81%     2.28MB / 31.1kB   0B / 0B     21
992826553bfe   case2-edgeIoTDevSim-1   0.05%     48.92MiB / 500MiB     9.78%     2.28MB / 28.1kB   0B / 0B     21
c32f6b732ad8   case2-mongodb-1         0.31%     72.86MiB / 31.35GiB   0.23%     5.83kB / 5.61kB   0B / 0B     38
6f8aa302ea3a   case2-edgeIoTDevSim-4   0.00%     47.01MiB / 500MiB     9.40%     2.28MB / 28kB     0B / 0B     21
87d0639770b3   edge_iot_smart_dev      0.09%     47.8MiB / 31.35GiB    0.15%     2.28MB / 39.9kB   0B / 0B     21
19e0f5b4545a   cloud_client            0.00%     51.78MiB / 31.35GiB   0.16%     2.28MB / 26.3kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
0f3386e7898f   edge_data_manager       0.00%     68.35MiB / 31.35GiB   0.21%     2.28MB / 27.5kB   0B / 0B     31
14860dabeadf   cloud_server            0.00%     64.39MiB / 31.35GiB   0.20%     2.28MB / 29.2kB   0B / 0B     31
0cc1fc0bd48a   edge_broker             0.00%     66.59MiB / 31.35GiB   0.21%     2.29MB / 31.2kB   0B / 0B     21
a392d4103b5c   edge_subscriber         0.00%     47.84MiB / 31.35GiB   0.15%     2.28MB / 29.4kB   0B / 0B     21
c6eeb2078263   case2-edgeIoTDevSim-3   0.00%     49.49MiB / 500MiB     9.90%     2.28MB / 34.8kB   0B / 0B     21
d0e2693f863b   cloud_broker            0.00%     62.46MiB / 31.35GiB   0.19%     2.28MB / 25.3kB   0B / 0B     21
109267a395d5   case2-edgeIoTDevSim-2   0.00%     49.21MiB / 500MiB     9.84%     2.28MB / 28.5kB   0B / 0B     21
46d2f688c7d7   cloud_publisher         0.00%     48.96MiB / 31.35GiB   0.15%     2.28MB / 35.7kB   0B / 0B     21
f99f0d3b456b   case2-edgeIoTDevSim-5   0.00%     49.04MiB / 500MiB     9.81%     2.28MB / 31.1kB   0B / 0B     21
992826553bfe   case2-edgeIoTDevSim-1   0.00%     48.92MiB / 500MiB     9.78%     2.28MB / 28.1kB   0B / 0B     21
c32f6b732ad8   case2-mongodb-1         0.27%     72.86MiB / 31.35GiB   0.23%     6.14kB / 6.05kB   0B / 0B     38
6f8aa302ea3a   case2-edgeIoTDevSim-4   0.00%     47.28MiB / 500MiB     9.46%     2.28MB / 28.2kB   0B / 0B     21
87d0639770b3   edge_iot_smart_dev      0.09%     47.84MiB / 31.35GiB   0.15%     2.28MB / 39.9kB   0B / 0B     21
19e0f5b4545a   cloud_client            0.00%     51.78MiB / 31.35GiB   0.16%     2.28MB / 26.3kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
0f3386e7898f   edge_data_manager       0.00%     69.86MiB / 31.35GiB   0.22%     2.32MB / 74kB     0B / 0B     31
14860dabeadf   cloud_server            0.00%     65.05MiB / 31.35GiB   0.20%     2.29MB / 41.7kB   0B / 0B     31
0cc1fc0bd48a   edge_broker             0.00%     66.07MiB / 31.35GiB   0.21%     2.29MB / 31.9kB   0B / 0B     21
a392d4103b5c   edge_subscriber         0.00%     47.89MiB / 31.35GiB   0.15%     2.29MB / 29.5kB   0B / 0B     21
c6eeb2078263   case2-edgeIoTDevSim-3   0.00%     49.49MiB / 500MiB     9.90%     2.28MB / 34.8kB   0B / 0B     21
d0e2693f863b   cloud_broker            0.00%     62.48MiB / 31.35GiB   0.19%     2.28MB / 25.4kB   0B / 0B     21
109267a395d5   case2-edgeIoTDevSim-2   0.00%     49.23MiB / 500MiB     9.85%     2.28MB / 28.7kB   0B / 0B     21
46d2f688c7d7   cloud_publisher         0.00%     48.98MiB / 31.35GiB   0.15%     2.28MB / 35.9kB   0B / 0B     21
f99f0d3b456b   case2-edgeIoTDevSim-5   0.00%     49.06MiB / 500MiB     9.81%     2.28MB / 31.3kB   0B / 0B     21
992826553bfe   case2-edgeIoTDevSim-1   0.00%     48.93MiB / 500MiB     9.79%     2.28MB / 28.3kB   0B / 0B     21
c32f6b732ad8   case2-mongodb-1         0.28%     73.4MiB / 31.35GiB    0.23%     29.2kB / 19kB     0B / 0B     41
6f8aa302ea3a   case2-edgeIoTDevSim-4   0.00%     47.29MiB / 500MiB     9.46%     2.28MB / 28.4kB   0B / 0B     21
87d0639770b3   edge_iot_smart_dev      0.08%     48.01MiB / 31.35GiB   0.15%     2.28MB / 39.9kB   0B / 0B     21
19e0f5b4545a   cloud_client            0.00%     52.81MiB / 31.35GiB   0.16%     2.29MB / 36.5kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
0f3386e7898f   edge_data_manager       0.00%     69.87MiB / 31.35GiB   0.22%     2.32MB / 74.4kB   0B / 0B     31
14860dabeadf   cloud_server            0.00%     65.06MiB / 31.35GiB   0.20%     2.29MB / 42kB     0B / 0B     31
0cc1fc0bd48a   edge_broker             0.00%     66.5MiB / 31.35GiB    0.21%     2.29MB / 32.9kB   0B / 0B     21
a392d4103b5c   edge_subscriber         0.00%     47.97MiB / 31.35GiB   0.15%     2.29MB / 29.8kB   0B / 0B     21
c6eeb2078263   case2-edgeIoTDevSim-3   0.00%     49.51MiB / 500MiB     9.90%     2.28MB / 35kB     0B / 0B     21
d0e2693f863b   cloud_broker            0.00%     62.5MiB / 31.35GiB    0.19%     2.28MB / 25.5kB   0B / 0B     21
109267a395d5   case2-edgeIoTDevSim-2   0.00%     49.25MiB / 500MiB     9.85%     2.28MB / 28.9kB   0B / 0B     21
46d2f688c7d7   cloud_publisher         0.00%     49MiB / 31.35GiB      0.15%     2.28MB / 36.1kB   0B / 0B     21
f99f0d3b456b   case2-edgeIoTDevSim-5   0.00%     49.07MiB / 500MiB     9.81%     2.28MB / 31.5kB   0B / 0B     21
992826553bfe   case2-edgeIoTDevSim-1   0.00%     48.95MiB / 500MiB     9.79%     2.28MB / 28.5kB   0B / 0B     21
c32f6b732ad8   case2-mongodb-1         0.26%     73.4MiB / 31.35GiB    0.23%     29.8kB / 19.9kB   0B / 0B     41
6f8aa302ea3a   case2-edgeIoTDevSim-4   0.00%     47.31MiB / 500MiB     9.46%     2.28MB / 28.6kB   0B / 0B     21
87d0639770b3   edge_iot_smart_dev      0.08%     48.19MiB / 31.35GiB   0.15%     2.28MB / 39.9kB   0B / 0B     21
19e0f5b4545a   cloud_client            0.00%     52.81MiB / 31.35GiB   0.16%     2.29MB / 36.5kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
0f3386e7898f   edge_data_manager       0.00%     69.87MiB / 31.35GiB   0.22%     2.32MB / 74.4kB   0B / 0B     31
14860dabeadf   cloud_server            0.07%     65.08MiB / 31.35GiB   0.20%     2.29MB / 42.4kB   0B / 0B     31
0cc1fc0bd48a   edge_broker             0.43%     66.03MiB / 31.35GiB   0.21%     2.29MB / 33.9kB   0B / 0B     21
a392d4103b5c   edge_subscriber         0.18%     48.05MiB / 31.35GiB   0.15%     2.29MB / 30kB     0B / 0B     21
c6eeb2078263   case2-edgeIoTDevSim-3   0.00%     49.52MiB / 500MiB     9.90%     2.28MB / 35.2kB   0B / 0B     21
d0e2693f863b   cloud_broker            0.05%     62.52MiB / 31.35GiB   0.19%     2.28MB / 25.5kB   0B / 0B     21
109267a395d5   case2-edgeIoTDevSim-2   0.00%     49.26MiB / 500MiB     9.85%     2.28MB / 29.1kB   0B / 0B     21
46d2f688c7d7   cloud_publisher         0.05%     49.02MiB / 31.35GiB   0.15%     2.28MB / 36.3kB   0B / 0B     21
f99f0d3b456b   case2-edgeIoTDevSim-5   0.04%     49.09MiB / 500MiB     9.82%     2.28MB / 31.8kB   0B / 0B     21
992826553bfe   case2-edgeIoTDevSim-1   0.06%     49.21MiB / 500MiB     9.84%     2.28MB / 28.7kB   0B / 0B     21
c32f6b732ad8   case2-mongodb-1         0.58%     73.4MiB / 31.35GiB    0.23%     30.1kB / 20.3kB   0B / 0B     41
6f8aa302ea3a   case2-edgeIoTDevSim-4   0.04%     47.32MiB / 500MiB     9.46%     2.28MB / 28.8kB   0B / 0B     21
87d0639770b3   edge_iot_smart_dev      0.08%     48.36MiB / 31.35GiB   0.15%     2.28MB / 39.9kB   0B / 0B     21
19e0f5b4545a   cloud_client            0.00%     52.81MiB / 31.35GiB   0.16%     2.29MB / 36.5kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
0f3386e7898f   edge_data_manager       0.00%     69.88MiB / 31.35GiB   0.22%     2.32MB / 74.7kB   0B / 0B     31
14860dabeadf   cloud_server            0.00%     65.08MiB / 31.35GiB   0.20%     2.29MB / 42.4kB   0B / 0B     31
0cc1fc0bd48a   edge_broker             0.29%     66.21MiB / 31.35GiB   0.21%     2.29MB / 34.2kB   0B / 0B     21
a392d4103b5c   edge_subscriber         0.00%     48.08MiB / 31.35GiB   0.15%     2.29MB / 30kB     0B / 0B     21
c6eeb2078263   case2-edgeIoTDevSim-3   0.00%     49.54MiB / 500MiB     9.91%     2.28MB / 35.4kB   0B / 0B     21
d0e2693f863b   cloud_broker            0.00%     62.52MiB / 31.35GiB   0.19%     2.28MB / 25.5kB   0B / 0B     21
109267a395d5   case2-edgeIoTDevSim-2   0.05%     49.28MiB / 500MiB     9.86%     2.28MB / 29.3kB   0B / 0B     21
46d2f688c7d7   cloud_publisher         0.00%     49.02MiB / 31.35GiB   0.15%     2.28MB / 36.3kB   0B / 0B     21
f99f0d3b456b   case2-edgeIoTDevSim-5   0.00%     49.09MiB / 500MiB     9.82%     2.28MB / 31.8kB   0B / 0B     21
992826553bfe   case2-edgeIoTDevSim-1   0.00%     49.21MiB / 500MiB     9.84%     2.28MB / 28.7kB   0B / 0B     21
c32f6b732ad8   case2-mongodb-1         0.27%     73.4MiB / 31.35GiB    0.23%     30.5kB / 20.8kB   0B / 0B     41
6f8aa302ea3a   case2-edgeIoTDevSim-4   0.00%     47.32MiB / 500MiB     9.46%     2.28MB / 28.8kB   0B / 0B     21
87d0639770b3   edge_iot_smart_dev      0.08%     48.53MiB / 31.35GiB   0.15%     2.28MB / 39.9kB   0B / 0B     21
19e0f5b4545a   cloud_client            0.00%     52.81MiB / 31.35GiB   0.16%     2.29MB / 36.5kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
0f3386e7898f   edge_data_manager       0.00%     69.89MiB / 31.35GiB   0.22%     2.32MB / 75kB     0B / 0B     31
14860dabeadf   cloud_server            0.00%     65.09MiB / 31.35GiB   0.20%     2.29MB / 42.7kB   0B / 0B     31
0cc1fc0bd48a   edge_broker             0.13%     66.56MiB / 31.35GiB   0.21%     2.29MB / 34.9kB   0B / 0B     21
a392d4103b5c   edge_subscriber         0.00%     48.13MiB / 31.35GiB   0.15%     2.29MB / 30.2kB   0B / 0B     21
c6eeb2078263   case2-edgeIoTDevSim-3   0.06%     49.55MiB / 500MiB     9.91%     2.28MB / 35.6kB   0B / 0B     21
d0e2693f863b   cloud_broker            0.00%     62.54MiB / 31.35GiB   0.19%     2.28MB / 25.6kB   0B / 0B     21
109267a395d5   case2-edgeIoTDevSim-2   0.00%     49.28MiB / 500MiB     9.86%     2.28MB / 29.3kB   0B / 0B     21
46d2f688c7d7   cloud_publisher         0.00%     49.04MiB / 31.35GiB   0.15%     2.28MB / 36.5kB   0B / 0B     21
f99f0d3b456b   case2-edgeIoTDevSim-5   0.00%     49.1MiB / 500MiB      9.82%     2.28MB / 32kB     0B / 0B     21
992826553bfe   case2-edgeIoTDevSim-1   0.00%     49.23MiB / 500MiB     9.85%     2.28MB / 28.9kB   0B / 0B     21
c32f6b732ad8   case2-mongodb-1         0.26%     73.4MiB / 31.35GiB    0.23%     31.1kB / 21.6kB   0B / 0B     41
6f8aa302ea3a   case2-edgeIoTDevSim-4   0.00%     47.34MiB / 500MiB     9.47%     2.28MB / 29kB     0B / 0B     21
87d0639770b3   edge_iot_smart_dev      0.10%     48.7MiB / 31.35GiB    0.15%     2.28MB / 39.9kB   0B / 0B     21
19e0f5b4545a   cloud_client            0.00%     52.81MiB / 31.35GiB   0.16%     2.29MB / 36.5kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
0f3386e7898f   edge_data_manager       0.00%     69.91MiB / 31.35GiB   0.22%     2.32MB / 75.4kB   0B / 0B     31
14860dabeadf   cloud_server            0.00%     65.1MiB / 31.35GiB    0.20%     2.29MB / 43kB     0B / 0B     31
0cc1fc0bd48a   edge_broker             0.00%     66.01MiB / 31.35GiB   0.21%     2.29MB / 36kB     0B / 0B     21
a392d4103b5c   edge_subscriber         0.00%     48.23MiB / 31.35GiB   0.15%     2.29MB / 30.4kB   0B / 0B     21
c6eeb2078263   case2-edgeIoTDevSim-3   0.00%     49.55MiB / 500MiB     9.91%     2.28MB / 35.6kB   0B / 0B     21
d0e2693f863b   cloud_broker            0.00%     62.56MiB / 31.35GiB   0.19%     2.28MB / 25.7kB   0B / 0B     21
109267a395d5   case2-edgeIoTDevSim-2   0.00%     49.29MiB / 500MiB     9.86%     2.28MB / 29.5kB   0B / 0B     21
46d2f688c7d7   cloud_publisher         0.00%     49.05MiB / 31.35GiB   0.15%     2.28MB / 36.8kB   0B / 0B     21
f99f0d3b456b   case2-edgeIoTDevSim-5   0.00%     49.37MiB / 500MiB     9.87%     2.28MB / 32.2kB   0B / 0B     21
992826553bfe   case2-edgeIoTDevSim-1   0.00%     49.24MiB / 500MiB     9.85%     2.28MB / 29.1kB   0B / 0B     21
c32f6b732ad8   case2-mongodb-1         0.26%     73.4MiB / 31.35GiB    0.23%     31.7kB / 22.5kB   0B / 0B     41
6f8aa302ea3a   case2-edgeIoTDevSim-4   0.00%     47.35MiB / 500MiB     9.47%     2.28MB / 29.2kB   0B / 0B     21
87d0639770b3   edge_iot_smart_dev      0.09%     48.82MiB / 31.35GiB   0.15%     2.28MB / 39.9kB   0B / 0B     21
19e0f5b4545a   cloud_client            0.00%     52.81MiB / 31.35GiB   0.16%     2.29MB / 36.5kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
0f3386e7898f   edge_data_manager       0.07%     70.03MiB / 31.35GiB   0.22%     2.32MB / 75.7kB   0B / 0B     31
14860dabeadf   cloud_server            0.08%     65.11MiB / 31.35GiB   0.20%     2.29MB / 43.3kB   0B / 0B     31
