CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
41461d97abd9   case2-edgeIoTDevSim-29   0.00%     46.85MiB / 500MiB     9.37%     2.28MB / 26.4kB   0B / 0B     21
483ccead937d   case2-edgeIoTDevSim-17   0.00%     49.36MiB / 500MiB     9.87%     2.28MB / 27.8kB   0B / 0B     21
08786389806e   case2-edgeIoTDevSim-30   0.00%     45.3MiB / 500MiB      9.06%     2.28MB / 28.2kB   0B / 0B     21
76bfa6addc37   case2-edgeIoTDevSim-24   0.00%     49.36MiB / 500MiB     9.87%     2.28MB / 35kB     0B / 0B     21
f6e10a700593   case2-edgeIoTDevSim-26   0.00%     49.25MiB / 500MiB     9.85%     2.28MB / 25.9kB   0B / 0B     21
88be2dc6c345   case2-edgeIoTDevSim-9    0.00%     45.29MiB / 500MiB     9.06%     2.28MB / 27kB     0B / 0B     21
ffe4796bfb96   case2-edgeIoTDevSim-23   0.00%     49.28MiB / 500MiB     9.86%     2.28MB / 26.7kB   0B / 0B     21
b29d7565f0b9   case2-edgeIoTDevSim-41   0.04%     47.04MiB / 500MiB     9.41%     2.28MB / 30.1kB   0B / 0B     21
0febc6364bfc   case2-edgeIoTDevSim-42   0.05%     49.11MiB / 500MiB     9.82%     2.28MB / 28.2kB   0B / 0B     21
9fd1a303da33   case2-edgeIoTDevSim-15   0.04%     46.93MiB / 500MiB     9.39%     2.28MB / 28.1kB   0B / 0B     21
5f226e4e07fc   case2-edgeIoTDevSim-4    0.00%     48.71MiB / 500MiB     9.74%     2.28MB / 27.4kB   0B / 0B     21
920f1259573f   case2-edgeIoTDevSim-14   0.00%     47.12MiB / 500MiB     9.42%     2.28MB / 31.9kB   0B / 0B     21
3268971ff208   case2-edgeIoTDevSim-5    0.00%     46.97MiB / 500MiB     9.39%     2.28MB / 27.4kB   0B / 0B     21
e8bb50b9cf9c   cloud_broker             0.00%     60.73MiB / 31.35GiB   0.19%     2.29MB / 29.1kB   0B / 0B     21
d6c09aa23c9c   case2-edgeIoTDevSim-43   0.00%     47.25MiB / 500MiB     9.45%     2.28MB / 27.7kB   0B / 0B     21
f3149f0bf62f   case2-edgeIoTDevSim-20   0.00%     46.87MiB / 500MiB     9.37%     2.28MB / 28.7kB   0B / 0B     21
0f6a506cae8c   case2-edgeIoTDevSim-6    0.00%     48.98MiB / 500MiB     9.80%     2.28MB / 28kB     0B / 0B     21
4b6077aa0186   case2-edgeIoTDevSim-44   0.00%     49.02MiB / 500MiB     9.80%     2.28MB / 26.9kB   0B / 0B     21
4fc2e7a9aa74   case2-edgeIoTDevSim-22   0.00%     46.86MiB / 500MiB     9.37%     2.28MB / 26.4kB   0B / 0B     21
cc6cbf794444   case2-edgeIoTDevSim-8    0.00%     46.83MiB / 500MiB     9.37%     2.28MB / 27.4kB   0B / 0B     21
62bf04602b6d   case2-edgeIoTDevSim-11   0.07%     46.76MiB / 500MiB     9.35%     2.28MB / 31.7kB   0B / 0B     21
b9018e6c1acb   case2-edgeIoTDevSim-13   0.06%     46.85MiB / 500MiB     9.37%     2.28MB / 32.7kB   0B / 0B     21
a22748ac4972   case2-edgeIoTDevSim-16   0.06%     46.7MiB / 500MiB      9.34%     2.28MB / 26.6kB   0B / 0B     21
e352034474ec   edge_subscriber          0.39%     46.95MiB / 31.35GiB   0.15%     2.3MB / 31.4kB    0B / 0B     21
bc41ecb0dee5   case2-edgeIoTDevSim-31   0.00%     46.85MiB / 500MiB     9.37%     2.28MB / 29.8kB   0B / 0B     21
0d0664e9674c   case2-edgeIoTDevSim-35   0.00%     45.03MiB / 500MiB     9.01%     2.28MB / 27kB     0B / 0B     21
21fd3ca5d6a5   case2-edgeIoTDevSim-18   0.00%     45.09MiB / 500MiB     9.02%     2.28MB / 29.5kB   0B / 0B     21
d3f76ecc32bf   case2-edgeIoTDevSim-49   0.00%     46.83MiB / 500MiB     9.37%     2.28MB / 25.1kB   0B / 0B     21
ee487f2cbcea   case2-edgeIoTDevSim-46   0.00%     45.48MiB / 500MiB     9.10%     2.28MB / 28.8kB   0B / 0B     21
f7daa42b10db   case2-edgeIoTDevSim-32   0.00%     46.86MiB / 500MiB     9.37%     2.28MB / 29.5kB   0B / 0B     21
6f2e8c93e9aa   case2-edgeIoTDevSim-34   0.00%     44.96MiB / 500MiB     8.99%     2.28MB / 29kB     0B / 0B     21
b5d5046e5a58   case2-edgeIoTDevSim-45   0.00%     45.05MiB / 500MiB     9.01%     2.28MB / 27.3kB   0B / 0B     21
0100be00e6ee   case2-edgeIoTDevSim-33   0.00%     45.06MiB / 500MiB     9.01%     2.28MB / 25.5kB   0B / 0B     21
655f40785ffc   case2-edgeIoTDevSim-50   0.00%     46.9MiB / 500MiB      9.38%     2.28MB / 26.8kB   0B / 0B     21
e9363317f0cd   case2-mongodb-1          0.29%     74.06MiB / 31.35GiB   0.23%     9.25kB / 5.18kB   0B / 0B     38
6e99bac9522c   case2-edgeIoTDevSim-7    0.29%     46.83MiB / 500MiB     9.37%     2.28MB / 25.6kB   0B / 0B     21
6e5a1e8b8ff2   case2-edgeIoTDevSim-48   0.28%     46.75MiB / 500MiB     9.35%     2.28MB / 27.2kB   0B / 0B     21
558837a7d5ed   case2-edgeIoTDevSim-47   0.26%     46.93MiB / 500MiB     9.39%     2.28MB / 25.7kB   0B / 0B     21
4796068dfd43   case2-edgeIoTDevSim-25   0.00%     48.49MiB / 500MiB     9.70%     2.28MB / 28.9kB   0B / 0B     21
3f710a80091c   edge_iot_smart_dev       0.12%     47.81MiB / 31.35GiB   0.15%     2.28MB / 27.2kB   0B / 0B     21
8e2badcce39c   case2-edgeIoTDevSim-21   0.00%     44.82MiB / 500MiB     8.96%     2.28MB / 27.1kB   0B / 0B     21
62a6fc5901a1   case2-edgeIoTDevSim-37   0.00%     46.69MiB / 500MiB     9.34%     2.28MB / 27kB     0B / 0B     21
c6003a9e4352   case2-edgeIoTDevSim-2    0.00%     46.93MiB / 500MiB     9.39%     2.28MB / 26.5kB   0B / 0B     21
41886b61b9ce   case2-edgeIoTDevSim-19   0.00%     46.67MiB / 500MiB     9.33%     2.28MB / 27.5kB   0B / 0B     21
351dbedfe54f   case2-edgeIoTDevSim-3    0.00%     44.85MiB / 500MiB     8.97%     2.27MB / 25.2kB   0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
21e60efe0a83   edge_data_manager        0.07%     65.25MiB / 31.35GiB   0.20%     2.28MB / 29.5kB   0B / 0B     31
fa0c00202348   cloud_server             0.06%     68.29MiB / 31.35GiB   0.21%     2.28MB / 29.2kB   0B / 0B     31
e17354ce04f7   case2-edgeIoTDevSim-38   0.00%     47.24MiB / 500MiB     9.45%     2.28MB / 28.1kB   0B / 0B     21
351e2354ae22   case2-edgeIoTDevSim-10   0.00%     44.98MiB / 500MiB     9.00%     2.28MB / 27.6kB   0B / 0B     21
dfb1ce569f66   edge_broker              1.22%     68.27MiB / 31.35GiB   0.21%     2.34MB / 67.7kB   0B / 0B     21
f50c6f276682   case2-edgeIoTDevSim-40   0.00%     49.38MiB / 500MiB     9.88%     2.28MB / 29.8kB   0B / 0B     21
06954c691bb9   case2-edgeIoTDevSim-1    0.05%     49.32MiB / 500MiB     9.86%     2.28MB / 28.9kB   0B / 0B     21
886a7fe26417   case2-edgeIoTDevSim-39   0.05%     46.81MiB / 500MiB     9.36%     2.28MB / 30.3kB   0B / 0B     21
462702ba1aca   case2-edgeIoTDevSim-28   0.00%     45.09MiB / 500MiB     9.02%     2.28MB / 26.7kB   0B / 0B     21
d2877adc4ece   case2-edgeIoTDevSim-36   0.00%     47.35MiB / 500MiB     9.47%     2.28MB / 30kB     0B / 0B     21
c03601017c06   cloud_publisher          0.00%     48.91MiB / 31.35GiB   0.15%     2.28MB / 27.1kB   0B / 0B     21
892e155768d8   case2-edgeIoTDevSim-12   0.00%     45.16MiB / 500MiB     9.03%     2.29MB / 27.7kB   0B / 0B     21
72abf24b02a0   cloud_client             0.00%     49.79MiB / 31.35GiB   0.16%     2.28MB / 34.8kB   0B / 0B     21
c1f128d21fa2   case2-edgeIoTDevSim-27   0.00%     48.98MiB / 500MiB     9.80%     2.28MB / 28.1kB   0B / 0B     21
41461d97abd9   case2-edgeIoTDevSim-29   0.00%     47.11MiB / 500MiB     9.42%     2.28MB / 26.6kB   0B / 0B     21
483ccead937d   case2-edgeIoTDevSim-17   0.00%     49.38MiB / 500MiB     9.88%     2.28MB / 28kB     0B / 0B     21
08786389806e   case2-edgeIoTDevSim-30   0.00%     45.32MiB / 500MiB     9.06%     2.28MB / 28.5kB   0B / 0B     21
76bfa6addc37   case2-edgeIoTDevSim-24   0.00%     49.38MiB / 500MiB     9.88%     2.28MB / 35.3kB   0B / 0B     21
f6e10a700593   case2-edgeIoTDevSim-26   0.00%     49.26MiB / 500MiB     9.85%     2.28MB / 26.1kB   0B / 0B     21
88be2dc6c345   case2-edgeIoTDevSim-9    0.00%     45.31MiB / 500MiB     9.06%     2.28MB / 27.2kB   0B / 0B     21
ffe4796bfb96   case2-edgeIoTDevSim-23   0.04%     49.29MiB / 500MiB     9.86%     2.28MB / 26.9kB   0B / 0B     21
b29d7565f0b9   case2-edgeIoTDevSim-41   0.04%     47.05MiB / 500MiB     9.41%     2.28MB / 30.3kB   0B / 0B     21
0febc6364bfc   case2-edgeIoTDevSim-42   0.05%     49.13MiB / 500MiB     9.83%     2.28MB / 28.4kB   0B / 0B     21
9fd1a303da33   case2-edgeIoTDevSim-15   0.00%     46.93MiB / 500MiB     9.39%     2.28MB / 28.1kB   0B / 0B     21
5f226e4e07fc   case2-edgeIoTDevSim-4    0.00%     48.73MiB / 500MiB     9.75%     2.28MB / 27.6kB   0B / 0B     21
920f1259573f   case2-edgeIoTDevSim-14   0.00%     47.39MiB / 500MiB     9.48%     2.28MB / 32.2kB   0B / 0B     21
3268971ff208   case2-edgeIoTDevSim-5    0.00%     47.24MiB / 500MiB     9.45%     2.28MB / 27.7kB   0B / 0B     21
e8bb50b9cf9c   cloud_broker             0.00%     60.74MiB / 31.35GiB   0.19%     2.29MB / 29.2kB   0B / 0B     21
d6c09aa23c9c   case2-edgeIoTDevSim-43   0.00%     47.27MiB / 500MiB     9.45%     2.28MB / 27.9kB   0B / 0B     21
f3149f0bf62f   case2-edgeIoTDevSim-20   0.00%     46.88MiB / 500MiB     9.38%     2.28MB / 28.9kB   0B / 0B     21
0f6a506cae8c   case2-edgeIoTDevSim-6    0.00%     48.99MiB / 500MiB     9.80%     2.28MB / 28.2kB   0B / 0B     21
4b6077aa0186   case2-edgeIoTDevSim-44   0.00%     49.03MiB / 500MiB     9.81%     2.28MB / 27.1kB   0B / 0B     21
4fc2e7a9aa74   case2-edgeIoTDevSim-22   0.00%     46.88MiB / 500MiB     9.38%     2.28MB / 26.6kB   0B / 0B     21
cc6cbf794444   case2-edgeIoTDevSim-8    0.05%     46.84MiB / 500MiB     9.37%     2.28MB / 27.7kB   0B / 0B     21
62bf04602b6d   case2-edgeIoTDevSim-11   0.05%     46.77MiB / 500MiB     9.35%     2.28MB / 31.9kB   0B / 0B     21
b9018e6c1acb   case2-edgeIoTDevSim-13   0.05%     46.87MiB / 500MiB     9.37%     2.28MB / 32.9kB   0B / 0B     21
a22748ac4972   case2-edgeIoTDevSim-16   0.00%     46.7MiB / 500MiB      9.34%     2.28MB / 26.6kB   0B / 0B     21
e352034474ec   edge_subscriber          0.52%     47.66MiB / 31.35GiB   0.15%     2.3MB / 33.2kB    0B / 0B     21
bc41ecb0dee5   case2-edgeIoTDevSim-31   0.00%     46.87MiB / 500MiB     9.37%     2.28MB / 30kB     0B / 0B     21
0d0664e9674c   case2-edgeIoTDevSim-35   0.00%     45.05MiB / 500MiB     9.01%     2.28MB / 27.2kB   0B / 0B     21
21fd3ca5d6a5   case2-edgeIoTDevSim-18   0.00%     45.11MiB / 500MiB     9.02%     2.28MB / 29.7kB   0B / 0B     21
d3f76ecc32bf   case2-edgeIoTDevSim-49   0.00%     46.84MiB / 500MiB     9.37%     2.28MB / 25.3kB   0B / 0B     21
ee487f2cbcea   case2-edgeIoTDevSim-46   0.00%     45.5MiB / 500MiB      9.10%     2.28MB / 29kB     0B / 0B     21
f7daa42b10db   case2-edgeIoTDevSim-32   0.00%     46.88MiB / 500MiB     9.38%     2.28MB / 29.8kB   0B / 0B     21
6f2e8c93e9aa   case2-edgeIoTDevSim-34   0.00%     44.97MiB / 500MiB     8.99%     2.28MB / 29.2kB   0B / 0B     21
b5d5046e5a58   case2-edgeIoTDevSim-45   0.00%     45.06MiB / 500MiB     9.01%     2.28MB / 27.5kB   0B / 0B     21
0100be00e6ee   case2-edgeIoTDevSim-33   0.00%     45.08MiB / 500MiB     9.02%     2.28MB / 25.7kB   0B / 0B     21
655f40785ffc   case2-edgeIoTDevSim-50   0.07%     46.92MiB / 500MiB     9.38%     2.28MB / 27kB     0B / 0B     21
e9363317f0cd   case2-mongodb-1          0.34%     74.14MiB / 31.35GiB   0.23%     9.88kB / 6.05kB   0B / 0B     38
6e99bac9522c   case2-edgeIoTDevSim-7    0.07%     46.84MiB / 500MiB     9.37%     2.28MB / 25.8kB   0B / 0B     21
6e5a1e8b8ff2   case2-edgeIoTDevSim-48   0.05%     46.77MiB / 500MiB     9.35%     2.28MB / 27.4kB   0B / 0B     21
558837a7d5ed   case2-edgeIoTDevSim-47   0.00%     46.93MiB / 500MiB     9.39%     2.28MB / 25.7kB   0B / 0B     21
4796068dfd43   case2-edgeIoTDevSim-25   0.00%     48.65MiB / 500MiB     9.73%     2.28MB / 29.1kB   0B / 0B     21
3f710a80091c   edge_iot_smart_dev       0.14%     48.03MiB / 31.35GiB   0.15%     2.28MB / 27.2kB   0B / 0B     21
8e2badcce39c   case2-edgeIoTDevSim-21   0.00%     44.95MiB / 500MiB     8.99%     2.28MB / 27.4kB   0B / 0B     21
62a6fc5901a1   case2-edgeIoTDevSim-37   0.00%     47.09MiB / 500MiB     9.42%     2.28MB / 27.3kB   0B / 0B     21
c6003a9e4352   case2-edgeIoTDevSim-2    0.00%     47.04MiB / 500MiB     9.41%     2.28MB / 26.8kB   0B / 0B     21
41886b61b9ce   case2-edgeIoTDevSim-19   0.00%     46.83MiB / 500MiB     9.37%     2.28MB / 27.8kB   0B / 0B     21
351dbedfe54f   case2-edgeIoTDevSim-3    0.00%     44.96MiB / 500MiB     8.99%     2.27MB / 25.4kB   0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
21e60efe0a83   edge_data_manager        0.02%     66.55MiB / 31.35GiB   0.21%     2.3MB / 54.9kB    0B / 0B     31
fa0c00202348   cloud_server             0.06%     68.3MiB / 31.35GiB    0.21%     2.29MB / 29.6kB   0B / 0B     31
e17354ce04f7   case2-edgeIoTDevSim-38   0.00%     47.25MiB / 500MiB     9.45%     2.28MB / 28.3kB   0B / 0B     21
351e2354ae22   case2-edgeIoTDevSim-10   0.00%     45MiB / 500MiB        9.00%     2.28MB / 27.8kB   0B / 0B     21
dfb1ce569f66   edge_broker              1.15%     69.94MiB / 31.35GiB   0.22%     2.35MB / 75.7kB   0B / 0B     21
f50c6f276682   case2-edgeIoTDevSim-40   0.04%     49.39MiB / 500MiB     9.88%     2.28MB / 30kB     0B / 0B     21
06954c691bb9   case2-edgeIoTDevSim-1    0.04%     49.34MiB / 500MiB     9.87%     2.28MB / 29.1kB   0B / 0B     21
886a7fe26417   case2-edgeIoTDevSim-39   0.00%     46.81MiB / 500MiB     9.36%     2.28MB / 30.3kB   0B / 0B     21
462702ba1aca   case2-edgeIoTDevSim-28   0.00%     45.11MiB / 500MiB     9.02%     2.28MB / 26.9kB   0B / 0B     21
d2877adc4ece   case2-edgeIoTDevSim-36   0.00%     47.36MiB / 500MiB     9.47%     2.28MB / 30.2kB   0B / 0B     21
c03601017c06   cloud_publisher          0.05%     48.93MiB / 31.35GiB   0.15%     2.28MB / 27.3kB   0B / 0B     21
892e155768d8   case2-edgeIoTDevSim-12   0.00%     45.18MiB / 500MiB     9.04%     2.29MB / 27.9kB   0B / 0B     21
72abf24b02a0   cloud_client             0.00%     50.61MiB / 31.35GiB   0.16%     2.29MB / 45.1kB   0B / 0B     21
c1f128d21fa2   case2-edgeIoTDevSim-27   0.00%     49MiB / 500MiB        9.80%     2.28MB / 28.3kB   0B / 0B     21
41461d97abd9   case2-edgeIoTDevSim-29   0.00%     47.13MiB / 500MiB     9.43%     2.28MB / 26.8kB   0B / 0B     21
483ccead937d   case2-edgeIoTDevSim-17   0.00%     49.39MiB / 500MiB     9.88%     2.28MB / 28.2kB   0B / 0B     21
08786389806e   case2-edgeIoTDevSim-30   0.00%     45.33MiB / 500MiB     9.07%     2.28MB / 28.7kB   0B / 0B     21
76bfa6addc37   case2-edgeIoTDevSim-24   0.00%     49.39MiB / 500MiB     9.88%     2.28MB / 35.5kB   0B / 0B     21
f6e10a700593   case2-edgeIoTDevSim-26   0.00%     49.28MiB / 500MiB     9.86%     2.28MB / 26.3kB   0B / 0B     21
88be2dc6c345   case2-edgeIoTDevSim-9    0.04%     45.32MiB / 500MiB     9.06%     2.28MB / 27.4kB   0B / 0B     21
ffe4796bfb96   case2-edgeIoTDevSim-23   0.05%     49.31MiB / 500MiB     9.86%     2.28MB / 27.1kB   0B / 0B     21
b29d7565f0b9   case2-edgeIoTDevSim-41   0.00%     47.05MiB / 500MiB     9.41%     2.28MB / 30.3kB   0B / 0B     21
0febc6364bfc   case2-edgeIoTDevSim-42   0.00%     49.13MiB / 500MiB     9.83%     2.28MB / 28.4kB   0B / 0B     21
9fd1a303da33   case2-edgeIoTDevSim-15   0.00%     46.94MiB / 500MiB     9.39%     2.28MB / 28.3kB   0B / 0B     21
5f226e4e07fc   case2-edgeIoTDevSim-4    0.00%     48.75MiB / 500MiB     9.75%     2.28MB / 27.8kB   0B / 0B     21
920f1259573f   case2-edgeIoTDevSim-14   0.00%     47.4MiB / 500MiB      9.48%     2.28MB / 32.4kB   0B / 0B     21
3268971ff208   case2-edgeIoTDevSim-5    0.00%     47.25MiB / 500MiB     9.45%     2.28MB / 27.9kB   0B / 0B     21
e8bb50b9cf9c   cloud_broker             0.05%     60.76MiB / 31.35GiB   0.19%     2.29MB / 29.2kB   0B / 0B     21
d6c09aa23c9c   case2-edgeIoTDevSim-43   0.00%     47.29MiB / 500MiB     9.46%     2.28MB / 28.1kB   0B / 0B     21
f3149f0bf62f   case2-edgeIoTDevSim-20   0.00%     46.9MiB / 500MiB      9.38%     2.28MB / 29.1kB   0B / 0B     21
0f6a506cae8c   case2-edgeIoTDevSim-6    0.00%     49.01MiB / 500MiB     9.80%     2.28MB / 28.4kB   0B / 0B     21
4b6077aa0186   case2-edgeIoTDevSim-44   0.00%     49.05MiB / 500MiB     9.81%     2.28MB / 27.3kB   0B / 0B     21
4fc2e7a9aa74   case2-edgeIoTDevSim-22   0.04%     46.89MiB / 500MiB     9.38%     2.28MB / 26.9kB   0B / 0B     21
cc6cbf794444   case2-edgeIoTDevSim-8    0.05%     46.86MiB / 500MiB     9.37%     2.28MB / 27.9kB   0B / 0B     21
62bf04602b6d   case2-edgeIoTDevSim-11   0.04%     46.79MiB / 500MiB     9.36%     2.28MB / 32.1kB   0B / 0B     21
b9018e6c1acb   case2-edgeIoTDevSim-13   0.00%     46.87MiB / 500MiB     9.37%     2.28MB / 32.9kB   0B / 0B     21
a22748ac4972   case2-edgeIoTDevSim-16   0.00%     46.71MiB / 500MiB     9.34%     2.28MB / 26.8kB   0B / 0B     21
e352034474ec   edge_subscriber          0.61%     48.29MiB / 31.35GiB   0.15%     2.31MB / 34.8kB   0B / 0B     21
bc41ecb0dee5   case2-edgeIoTDevSim-31   0.00%     46.88MiB / 500MiB     9.38%     2.28MB / 30.2kB   0B / 0B     21
0d0664e9674c   case2-edgeIoTDevSim-35   0.00%     45.32MiB / 500MiB     9.06%     2.28MB / 27.4kB   0B / 0B     21
21fd3ca5d6a5   case2-edgeIoTDevSim-18   0.00%     45.12MiB / 500MiB     9.02%     2.28MB / 29.9kB   0B / 0B     21
d3f76ecc32bf   case2-edgeIoTDevSim-49   0.00%     47.11MiB / 500MiB     9.42%     2.28MB / 25.5kB   0B / 0B     21
ee487f2cbcea   case2-edgeIoTDevSim-46   0.00%     45.52MiB / 500MiB     9.10%     2.28MB / 29.2kB   0B / 0B     21
f7daa42b10db   case2-edgeIoTDevSim-32   0.00%     46.89MiB / 500MiB     9.38%     2.28MB / 30kB     0B / 0B     21
6f2e8c93e9aa   case2-edgeIoTDevSim-34   0.00%     44.98MiB / 500MiB     9.00%     2.28MB / 29.4kB   0B / 0B     21
b5d5046e5a58   case2-edgeIoTDevSim-45   0.00%     45.08MiB / 500MiB     9.02%     2.28MB / 27.7kB   0B / 0B     21
0100be00e6ee   case2-edgeIoTDevSim-33   0.05%     45.35MiB / 500MiB     9.07%     2.28MB / 25.9kB   0B / 0B     21
655f40785ffc   case2-edgeIoTDevSim-50   0.05%     46.93MiB / 500MiB     9.39%     2.28MB / 27.2kB   0B / 0B     21
e9363317f0cd   case2-mongodb-1          0.59%     74.61MiB / 31.35GiB   0.23%     22.6kB / 13.7kB   0B / 0B     41
6e99bac9522c   case2-edgeIoTDevSim-7    0.05%     46.86MiB / 500MiB     9.37%     2.28MB / 26kB     0B / 0B     21
6e5a1e8b8ff2   case2-edgeIoTDevSim-48   0.00%     46.77MiB / 500MiB     9.35%     2.28MB / 27.4kB   0B / 0B     21
558837a7d5ed   case2-edgeIoTDevSim-47   0.00%     46.95MiB / 500MiB     9.39%     2.28MB / 25.9kB   0B / 0B     21
4796068dfd43   case2-edgeIoTDevSim-25   0.00%     48.67MiB / 500MiB     9.73%     2.28MB / 29.3kB   0B / 0B     21
3f710a80091c   edge_iot_smart_dev       0.13%     48.2MiB / 31.35GiB    0.15%     2.28MB / 27.2kB   0B / 0B     21
8e2badcce39c   case2-edgeIoTDevSim-21   0.00%     44.96MiB / 500MiB     8.99%     2.28MB / 27.6kB   0B / 0B     21
62a6fc5901a1   case2-edgeIoTDevSim-37   0.00%     47.11MiB / 500MiB     9.42%     2.28MB / 27.5kB   0B / 0B     21
c6003a9e4352   case2-edgeIoTDevSim-2    0.00%     47.05MiB / 500MiB     9.41%     2.28MB / 27kB     0B / 0B     21
41886b61b9ce   case2-edgeIoTDevSim-19   0.00%     46.85MiB / 500MiB     9.37%     2.28MB / 28kB     0B / 0B     21
351dbedfe54f   case2-edgeIoTDevSim-3    0.06%     44.97MiB / 500MiB     8.99%     2.27MB / 25.6kB   0B / 0B     21
CONTAINER ID   NAME                     CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
21e60efe0a83   edge_data_manager        0.00%     66.99MiB / 31.35GiB   0.21%     2.32MB / 76kB     0B / 0B     31
fa0c00202348   cloud_server             0.00%     69.06MiB / 31.35GiB   0.22%     2.3MB / 41.7kB    0B / 0B     31
e17354ce04f7   case2-edgeIoTDevSim-38   0.00%     47.27MiB / 500MiB     9.45%     2.28MB / 28.6kB   0B / 0B     21
351e2354ae22   case2-edgeIoTDevSim-10   0.04%     45.02MiB / 500MiB     9.00%     2.28MB / 28kB     0B / 0B     21
dfb1ce569f66   edge_broker              1.08%     74.86MiB / 31.35GiB   0.23%     2.36MB / 83.9kB   0B / 0B     21
f50c6f276682   case2-edgeIoTDevSim-40   0.04%     49.41MiB / 500MiB     9.88%     2.28MB / 30.2kB   0B / 0B     21
06954c691bb9   case2-edgeIoTDevSim-1    0.00%     49.34MiB / 500MiB     9.87%     2.28MB / 29.1kB   0B / 0B     21
886a7fe26417   case2-edgeIoTDevSim-39   0.00%     46.83MiB / 500MiB     9.37%     2.28MB / 30.5kB   0B / 0B     21
462702ba1aca   case2-edgeIoTDevSim-28   0.00%     45.12MiB / 500MiB     9.03%     2.28MB / 27.1kB   0B / 0B     21
d2877adc4ece   case2-edgeIoTDevSim-36   0.00%     47.38MiB / 500MiB     9.48%     2.28MB / 30.4kB   0B / 0B     21
c03601017c06   cloud_publisher          0.04%     48.94MiB / 31.35GiB   0.15%     2.28MB / 27.5kB   0B / 0B     21
892e155768d8   case2-edgeIoTDevSim-12   0.00%     45.19MiB / 500MiB     9.04%     2.29MB / 28.1kB   0B / 0B     21
72abf24b02a0   cloud_client             0.00%     50.61MiB / 31.35GiB   0.16%     2.29MB / 45.1kB   0B / 0B     21
c1f128d21fa2   case2-edgeIoTDevSim-27   0.00%     49.02MiB / 500MiB     9.80%     2.28MB / 28.5kB   0B / 0B     21
41461d97abd9   case2-edgeIoTDevSim-29   0.00%     47.14MiB / 500MiB     9.43%     2.28MB / 27kB     0B / 0B     21
483ccead937d   case2-edgeIoTDevSim-17   0.00%     49.41MiB / 500MiB     9.88%     2.28MB / 28.4kB   0B / 0B     21
08786389806e   case2-edgeIoTDevSim-30   0.00%     45.35MiB / 500MiB     9.07%     2.28MB / 28.9kB   0B / 0B     21
76bfa6addc37   case2-edgeIoTDevSim-24   0.05%     49.41MiB / 500MiB     9.88%     2.28MB / 35.7kB   0B / 0B     21
f6e10a700593   case2-edgeIoTDevSim-26   0.04%     49.29MiB / 500MiB     9.86%     2.28MB / 26.5kB   0B / 0B     21
88be2dc6c345   case2-edgeIoTDevSim-9    0.05%     45.34MiB / 500MiB     9.07%     2.28MB / 27.6kB   0B / 0B     21
ffe4796bfb96   case2-edgeIoTDevSim-23   0.00%     49.31MiB / 500MiB     9.86%     2.28MB / 27.1kB   0B / 0B     21
b29d7565f0b9   case2-edgeIoTDevSim-41   0.00%     47.31MiB / 500MiB     9.46%     2.28MB / 30.5kB   0B / 0B     21
