CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
18fecc499edf   case2-mongodb-1         0.40%     86.55MiB / 31.35GiB   0.27%     39.8kB / 28.1kB   0B / 0B     45
2a0f20d630c9   edge_iot_smart_dev      0.15%     48.24MiB / 31.35GiB   0.15%     2.28MB / 24.9kB   0B / 0B     21
ad1d0b384673   cloud_broker            0.00%     62.91MiB / 31.35GiB   0.20%     2.28MB / 26.5kB   0B / 0B     21
fb449baf4739   edge_subscriber         0.00%     45.43MiB / 31.35GiB   0.14%     2.28MB / 29.7kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f634e221c4e3   edge_data_manager       0.00%     63.72MiB / 31.35GiB   0.20%     2.32MB / 75.8kB   0B / 0B     31
cf6b962b01fb   cloud_server            0.00%     64.86MiB / 31.35GiB   0.20%     2.29MB / 46.5kB   0B / 0B     31
19b616cbf682   case2-edgeIoTDevSim-1   0.00%     49.23MiB / 500MiB     9.85%     2.28MB / 30.4kB   0B / 0B     21
a32b57403b1a   cloud_publisher         0.00%     47.07MiB / 31.35GiB   0.15%     2.28MB / 35kB     0B / 0B     21
df12b5fb6d8c   edge_broker             0.00%     66.26MiB / 31.35GiB   0.21%     2.29MB / 35.8kB   0B / 0B     21
0503032271dc   cloud_client            0.18%     52.83MiB / 31.35GiB   0.16%     2.29MB / 34.8kB   0B / 0B     21
18fecc499edf   case2-mongodb-1         0.33%     86.55MiB / 31.35GiB   0.27%     40.4kB / 28.3kB   0B / 0B     45
2a0f20d630c9   edge_iot_smart_dev      0.13%     48.36MiB / 31.35GiB   0.15%     2.28MB / 24.9kB   0B / 0B     21
ad1d0b384673   cloud_broker            0.00%     62.91MiB / 31.35GiB   0.20%     2.28MB / 26.5kB   0B / 0B     21
fb449baf4739   edge_subscriber         0.00%     45.43MiB / 31.35GiB   0.14%     2.28MB / 29.7kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f634e221c4e3   edge_data_manager       0.00%     63.73MiB / 31.35GiB   0.20%     2.32MB / 76.1kB   0B / 0B     31
cf6b962b01fb   cloud_server            0.00%     64.87MiB / 31.35GiB   0.20%     2.29MB / 46.8kB   0B / 0B     31
19b616cbf682   case2-edgeIoTDevSim-1   0.06%     49.25MiB / 500MiB     9.85%     2.28MB / 30.6kB   0B / 0B     21
a32b57403b1a   cloud_publisher         0.00%     47.08MiB / 31.35GiB   0.15%     2.28MB / 35.2kB   0B / 0B     21
df12b5fb6d8c   edge_broker             0.20%     66.38MiB / 31.35GiB   0.21%     2.29MB / 36.9kB   0B / 0B     21
0503032271dc   cloud_client            0.00%     52.73MiB / 31.35GiB   0.16%     2.29MB / 34.8kB   0B / 0B     21
18fecc499edf   case2-mongodb-1         0.37%     86.56MiB / 31.35GiB   0.27%     41.8kB / 29.8kB   0B / 0B     45
2a0f20d630c9   edge_iot_smart_dev      0.12%     48.54MiB / 31.35GiB   0.15%     2.28MB / 24.9kB   0B / 0B     21
ad1d0b384673   cloud_broker            0.00%     62.93MiB / 31.35GiB   0.20%     2.28MB / 26.6kB   0B / 0B     21
fb449baf4739   edge_subscriber         0.00%     45.43MiB / 31.35GiB   0.14%     2.28MB / 29.7kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f634e221c4e3   edge_data_manager       0.00%     63.75MiB / 31.35GiB   0.20%     2.32MB / 76.5kB   0B / 0B     31
cf6b962b01fb   cloud_server            0.00%     64.88MiB / 31.35GiB   0.20%     2.29MB / 47.2kB   0B / 0B     31
19b616cbf682   case2-edgeIoTDevSim-1   0.00%     49.25MiB / 500MiB     9.85%     2.28MB / 30.6kB   0B / 0B     21
a32b57403b1a   cloud_publisher         0.00%     47.1MiB / 31.35GiB    0.15%     2.28MB / 35.5kB   0B / 0B     21
df12b5fb6d8c   edge_broker             0.00%     66.39MiB / 31.35GiB   0.21%     2.29MB / 37.2kB   0B / 0B     21
0503032271dc   cloud_client            0.00%     52.73MiB / 31.35GiB   0.16%     2.29MB / 34.8kB   0B / 0B     21
18fecc499edf   case2-mongodb-1         0.31%     86.56MiB / 31.35GiB   0.27%     42.8kB / 31.1kB   0B / 0B     45
2a0f20d630c9   edge_iot_smart_dev      0.18%     48.7MiB / 31.35GiB    0.15%     2.28MB / 24.9kB   0B / 0B     21
ad1d0b384673   cloud_broker            0.00%     62.94MiB / 31.35GiB   0.20%     2.28MB / 26.6kB   0B / 0B     21
fb449baf4739   edge_subscriber         0.00%     45.46MiB / 31.35GiB   0.14%     2.28MB / 29.7kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f634e221c4e3   edge_data_manager       0.09%     63.76MiB / 31.35GiB   0.20%     2.32MB / 76.8kB   0B / 0B     31
cf6b962b01fb   cloud_server            0.08%     64.89MiB / 31.35GiB   0.20%     2.29MB / 47.5kB   0B / 0B     31
19b616cbf682   case2-edgeIoTDevSim-1   0.00%     49.26MiB / 500MiB     9.85%     2.28MB / 30.9kB   0B / 0B     21
a32b57403b1a   cloud_publisher         0.00%     47.12MiB / 31.35GiB   0.15%     2.28MB / 35.7kB   0B / 0B     21
